ID,Espacialidades,UF,Gini1991,Gini2000,Gini2010
315490,Rio Casca,MG,0.64,0.6,0.47
330440,Rio Claro,RJ,0.58,0.5,0.5
354390,Rio Claro,SP,0.5,0.54,0.5
110026,Rio Crespo,RO,0.51,0.75,0.58
171865,Rio da Conceicao,TO,0.4,0.5,0.55
421440,Rio das Antas,SC,0.58,0.47,0.44
330450,Rio das Flores,RJ,0.7,0.55,0.46
330452,Rio das Ostras,RJ,0.55,0.57,0.53
354400,Rio das Pedras,SP,0.51,0.49,0.45
292670,Rio de Contas,BA,0.53,0.54,0.48
330455,Rio de Janeiro,RJ,0.6,0.61,0.62
292680,Rio do Antonio,BA,0.58,0.64,0.49
421450,Rio do Campo,SC,0.56,0.51,0.5
315500,Rio Doce,MG,0.53,0.53,0.44
240895,Rio do Fogo,RN,0.46,0.56,0.52
421460,Rio do Oeste,SC,0.57,0.44,0.47
292690,Rio do Pires,BA,0.49,0.57,0.48
315510,Rio do Prado,MG,0.58,0.61,0.49
171870,Rio dos Bois,TO,0.62,0.56,0.48
421470,Rio dos Cedros,SC,0.46,0.46,0.37
431555,Rio dos Indios,RS,0.55,0.57,0.49
421480,Rio do Sul,SC,0.49,0.51,0.45
315520,Rio Espera,MG,0.58,0.53,0.48
261190,Rio Formoso,PE,0.48,0.54,0.44
421490,Rio Fortuna,SC,0.53,0.45,0.56
354410,Rio Grande da Serra,SP,0.41,0.42,0.39
220900,Rio Grande do Piaui,PI,0.51,0.49,0.54
431560,Rio Grande,RS,0.54,0.56,0.51
354420,Riolandia,SP,0.52,0.6,0.4
270770,Rio Largo,AL,0.48,0.51,0.48
315530,Rio Manso,MG,0.48,0.46,0.43
150616,Rio Maria,PA,0.59,0.62,0.53
421500,Rio Negrinho,SC,0.48,0.48,0.44
500730,Rio Negro,MS,0.47,0.51,0.54
412230,Rio Negro,PR,0.54,0.54,0.48
320440,Rio Novo do Sul,ES,0.57,0.55,0.48
315540,Rio Novo,MG,0.56,0.58,0.47
315550,Rio Paranaiba,MG,0.53,0.46,0.5
315560,Rio Pardo de Minas,MG,0.5,0.59,0.52
431570,Rio Pardo,RS,0.58,0.54,0.48
315570,Rio Piracicaba,MG,0.62,0.59,0.45
315580,Rio Pomba,MG,0.57,0.56,0.47
130356,Rio Preto da Eva,AM,0.58,0.6,0.55
315590,Rio Preto,MG,0.57,0.56,0.51
521878,Rio Quente,GO,0.47,0.62,0.44
292700,Rio Real,BA,0.6,0.58,0.53
421505,Rio Rufino,SC,0.57,0.72,0.42
171875,Rio Sono,TO,0.45,0.62,0.59
251290,Rio Tinto,PB,0.47,0.54,0.5
500740,Rio Verde de Mato Grosso,MS,0.55,0.55,0.46
521880,Rio Verde,GO,0.56,0.6,0.54
315600,Rio Vermelho,MG,0.49,0.56,0.56
431575,Riozinho,RS,0.51,0.43,0.38
421507,Riqueza,SC,0.49,0.52,0.44
315610,Ritapolis,MG,0.47,0.46,0.44
354350,Riversul,SP,0.57,0.53,0.5
431580,Roca Sales,RS,0.46,0.43,0.43
315620,Rochedo de Minas,MG,0.48,0.43,0.39
500750,Rochedo,MS,0.55,0.57,0.48
431590,Rodeio Bonito,RS,0.55,0.58,0.46
421510,Rodeio,SC,0.43,0.4,0.42
315630,Rodeiro,MG,0.46,0.49,0.46
292710,Rodelas,BA,0.49,0.54,0.53
241100,Rodolfo Fernandes,RN,0.47,0.56,0.46
120042,Rodrigues Alves,AC,0.48,0.57,0.63
431595,Rolador,RS,0.53,0.53,0.44
412240,Rolandia,PR,0.53,0.56,0.45
431600,Rolante,RS,0.46,0.42,0.35
110028,Rolim de Moura,RO,0.58,0.58,0.53
315640,Romaria,MG,0.51,0.71,0.54
421520,Romelandia,SC,0.61,0.47,0.47
412250,Roncador,PR,0.52,0.6,0.53
431610,Ronda Alta,RS,0.61,0.59,0.54
431620,Rondinha,RS,0.61,0.45,0.47
510757,Rondolandia,MT,0.41,0.44,0.52
150618,Rondon do Para,PA,0.54,0.58,0.54
510760,Rondonopolis,MT,0.58,0.58,0.52
412260,Rondon,PR,0.56,0.5,0.41
431630,Roque Gonzales,RS,0.56,0.57,0.5
140047,Rorainopolis,RR,0.66,0.67,0.57
354425,Rosana,SP,0.56,0.59,0.6
315645,Rosario da Limeira,MG,0.43,0.56,0.49
280610,Rosario do Catete,SE,0.49,0.55,0.5
412265,Rosario do Ivai,PR,0.59,0.6,0.47
431640,Rosario do Sul,RS,0.59,0.54,0.51
210960,Rosario,MA,0.48,0.6,0.51
510770,Rosario Oeste,MT,0.54,0.57,0.49
354430,Roseira,SP,0.53,0.5,0.43
270780,Roteiro,AL,0.36,0.53,0.47
315650,Rubelita,MG,0.48,0.7,0.5
354440,Rubiacea,SP,0.64,0.49,0.37
521890,Rubiataba,GO,0.52,0.5,0.43
315660,Rubim,MG,0.63,0.57,0.48
354450,Rubineia,SP,0.55,0.47,0.39
150619,Ruropolis,PA,0.56,0.59,0.57
231180,Russas,CE,0.57,0.52,0.46
292720,Ruy Barbosa,BA,0.72,0.59,0.55
241110,Ruy Barbosa,RN,0.51,0.56,0.51
315670,Sabara,MG,0.54,0.48,0.45
412270,Sabaudia,PR,0.45,0.47,0.41
315680,Sabinopolis,MG,0.61,0.59,0.52
354460,Sabino,SP,0.45,0.52,0.41
231190,Saboeiro,CE,0.59,0.69,0.54
315690,Sacramento,MG,0.56,0.53,0.45
431642,Sagrada Familia,RS,0.49,0.52,0.54
354470,Sagres,SP,0.47,0.44,0.47
261200,Saire,PE,0.41,0.46,0.45
431643,Saldanha Marinho,RS,0.68,0.47,0.43
354490,Sales Oliveira,SP,0.59,0.49,0.43
354500,Salesopolis,SP,0.51,0.55,0.42
354480,Sales,SP,0.47,0.5,0.42
421530,Salete,SC,0.49,0.53,0.43
251300,Salgadinho,PB,0.48,0.56,0.46
261210,Salgadinho,PE,0.47,0.51,0.52
251310,Salgado de Sao Felix,PB,0.52,0.51,0.5
412280,Salgado Filho,PR,0.57,0.57,0.46
280620,Salgado,SE,0.49,0.56,0.51
261220,Salgueiro,PE,0.61,0.63,0.59
292730,Salinas da Margarida,BA,0.43,0.5,0.54
315700,Salinas,MG,0.52,0.58,0.65
150620,Salinopolis,PA,0.47,0.62,0.52
231195,Salitre,CE,0.45,0.53,0.49
354510,Salmourao,SP,0.45,0.42,0.39
261230,Saloa,PE,0.67,0.6,0.55
421535,Saltinho,SC,0.59,0.54,0.5
354515,Saltinho,SP,0.57,0.47,0.39
315710,Salto da Divisa,MG,0.74,0.63,0.5
354530,Salto de Pirapora,SP,0.49,0.47,0.44
510775,Salto do Ceu,MT,0.45,0.53,0.48
412290,Salto do Itarare,PR,0.49,0.58,0.42
431645,Salto do Jacui,RS,0.6,0.57,0.48
412300,Salto do Lontra,PR,0.57,0.55,0.46
354540,Salto Grande,SP,0.52,0.57,0.42
354520,Salto,SP,0.46,0.5,0.45
421540,Salto Veloso,SC,0.43,0.55,0.55
292740,Salvador,BA,0.65,0.64,0.63
431647,Salvador das Missoes,RS,0.5,0.39,0.36
431650,Salvador do Sul,RS,0.52,0.43,0.38
150630,Salvaterra,PA,0.53,0.55,0.57
210970,Sambaiba,MA,0.56,0.7,0.55
171880,Sampaio,TO,0.37,0.61,0.5
431660,Sananduva,RS,0.52,0.6,0.44
521900,Sanclerlandia,GO,0.56,0.52,0.53
171884,Sandolandia,TO,0.45,0.56,0.47
354550,Sandovalina,SP,0.46,0.51,0.43
421545,Sangao,SC,0.45,0.57,0.4
261240,Sanharo,PE,0.55,0.64,0.51
354560,Santa Adelia,SP,0.42,0.46,0.43
354570,Santa Albertina,SP,0.55,0.64,0.42
412310,Santa Amelia,PR,0.57,0.56,0.41
292750,Santa Barbara,BA,0.51,0.52,0.52
521910,Santa Barbara de Goias,GO,0.49,0.47,0.39
354580,Santa Barbara D'Oeste,SP,0.39,0.44,0.41
315725,Santa Barbara do Leste,MG,0.46,0.44,0.44
315727,Santa Barbara do Monte Verde,MG,0.42,0.58,0.49
150635,Santa Barbara do Para,PA,0.49,0.5,0.52
431670,Santa Barbara do Sul,RS,0.64,0.57,0.49
315730,Santa Barbara do Tugurio,MG,0.5,0.58,0.43
315720,Santa Barbara,MG,0.53,0.56,0.47
354600,Santa Branca,SP,0.62,0.5,0.47
292760,Santa Brigida,BA,0.47,0.61,0.55
510724,Santa Carmem,MT,0.44,0.66,0.48
412320,Santa Cecilia do Pavao,PR,0.53,0.49,0.47
431673,Santa Cecilia do Sul,RS,0.57,0.5,0.48
251315,Santa Cecilia,PB,0.37,0.51,0.48
421550,Santa Cecilia,SC,0.53,0.54,0.52
354610,Santa Clara D'Oeste,SP,0.46,0.46,0.45
431675,Santa Clara do Sul,RS,0.49,0.37,0.36
292770,Santa Cruz Cabralia,BA,0.63,0.63,0.58
261247,Santa Cruz da Baixa Verde,PE,0.47,0.53,0.51
354620,Santa Cruz da Conceicao,SP,0.63,0.52,0.67
354625,Santa Cruz da Esperanca,SP,0.47,0.55,0.53
354630,Santa Cruz das Palmeiras,SP,0.43,0.51,0.51
292780,Santa Cruz da Vitoria,BA,0.49,0.44,0.54
521920,Santa Cruz de Goias,GO,0.53,0.55,0.49
315733,Santa Cruz de Minas,MG,0.39,0.45,0.39
412330,Santa Cruz de Monte Castelo,PR,0.59,0.52,0.38
315737,Santa Cruz de Salinas,MG,0.44,0.74,0.49
150640,Santa Cruz do Arari,PA,0.56,0.61,0.49
261250,Santa Cruz do Capibaribe,PE,0.54,0.52,0.45
315740,Santa Cruz do Escalvado,MG,0.49,0.51,0.46
220910,Santa Cruz do Piaui,PI,0.53,0.55,0.49
354640,Santa Cruz do Rio Pardo,SP,0.53,0.54,0.46
220915,Santa Cruz dos Milagres,PI,0.47,0.53,0.44
431680,Santa Cruz do Sul,RS,0.54,0.53,0.49
510774,Santa Cruz do Xingu,MT,0.48,0.58,0.55
251320,Santa Cruz,PB,0.54,0.51,0.46
261245,Santa Cruz,PE,0.49,0.72,0.57
241120,Santa Cruz,RN,0.52,0.6,0.52
315750,Santa Efigenia de Minas,MG,0.49,0.62,0.47
354650,Santa Ernestina,SP,0.4,0.47,0.42
521925,Santa Fe de Goias,GO,0.45,0.44,0.48
315760,Santa Fe de Minas,MG,0.46,0.56,0.53
171886,Santa Fe do Araguaia,TO,0.45,0.57,0.54
354660,Santa Fe do Sul,SP,0.49,0.57,0.49
412340,Santa Fe,PR,0.55,0.5,0.41
210975,Santa Filomena do Maranhao,MA,0.43,0.53,0.58
261255,Santa Filomena,PE,0.51,0.62,0.55
220920,Santa Filomena,PI,0.57,0.57,0.59
354670,Santa Gertrudes,SP,0.42,0.4,0.38
521930,Santa Helena de Goias,GO,0.53,0.51,0.53
315765,Santa Helena de Minas,MG,0.47,0.53,0.48
210980,Santa Helena,MA,0.43,0.63,0.5
251330,Santa Helena,PB,0.92,0.52,0.5
412350,Santa Helena,PR,0.57,0.58,0.52
421555,Santa Helena,SC,0.59,0.5,0.38
292790,Santa Ines,BA,0.5,0.51,0.48
210990,Santa Ines,MA,0.55,0.58,0.53
251335,Santa Ines,PB,0.59,0.57,0.55
412360,Santa Ines,PR,0.45,0.49,0.38
412370,Santa Isabel do Ivai,PR,0.52,0.53,0.41
150650,Santa Isabel do Para,PA,0.57,0.55,0.51
130360,Santa Isabel do Rio Negro,AM,0.49,0.67,0.72
521935,Santa Isabel,GO,0.46,0.43,0.4
354680,Santa Isabel,SP,0.47,0.51,0.45
412380,Santa Izabel do Oeste,PR,0.56,0.57,0.45
315770,Santa Juliana,MG,0.59,0.52,0.43
320450,Santa Leopoldina,ES,0.5,0.55,0.55
412382,Santa Lucia,PR,0.55,0.57,0.44
354690,Santa Lucia,SP,0.51,0.45,0.39
292800,Santaluz,BA,0.56,0.62,0.49
292805,Santa Luzia,BA,0.5,0.43,0.46
110029,Santa Luzia D'Oeste,RO,0.57,0.48,0.49
280630,Santa Luzia do Itanhy,SE,0.49,0.48,0.53
270790,Santa Luzia do Norte,AL,0.44,0.53,0.48
150655,Santa Luzia do Para,PA,0.44,0.59,0.56
211003,Santa Luzia do Parua,MA,0.54,0.52,0.52
211000,Santa Luzia,MA,0.5,0.56,0.58
315780,Santa Luzia,MG,0.46,0.46,0.43
251340,Santa Luzia,PB,0.52,0.52,0.51
220930,Santa Luz,PI,0.49,0.47,0.51
431697,Santa Margarida do Sul,RS,0.68,0.47,0.54
315790,Santa Margarida,MG,0.58,0.67,0.61
261260,Santa Maria da Boa Vista,PE,0.51,0.58,0.55
150658,Santa Maria das Barreiras,PA,0.64,0.61,0.56
354700,Santa Maria da Serra,SP,0.4,0.46,0.45
292810,Santa Maria da Vitoria,BA,0.6,0.64,0.54
315800,Santa Maria de Itabira,MG,0.62,0.57,0.45
320455,Santa Maria de Jetiba,ES,0.58,0.62,0.49
261270,Santa Maria do Cambuca,PE,0.46,0.64,0.46
431695,Santa Maria do Herval,RS,0.39,0.34,0.3
412385,Santa Maria do Oeste,PR,0.45,0.52,0.48
150660,Santa Maria do Para,PA,0.65,0.55,0.52
315810,Santa Maria do Salto,MG,0.46,0.52,0.44
315820,Santa Maria do Suacui,MG,0.73,0.61,0.54
171888,Santa Maria do Tocantins,TO,0.39,0.5,0.53
330460,Santa Maria Madalena,RJ,0.54,0.53,0.48
412390,Santa Mariana,PR,0.58,0.51,0.43
240933,Santa Maria,RN,0.48,0.5,0.45
431690,Santa Maria,RS,0.54,0.56,0.55
354710,Santa Mercedes,SP,0.58,0.5,0.4
412395,Santa Monica,PR,0.38,0.47,0.48
160060,Santana,AP,0.58,0.63,0.55
292820,Santana,BA,0.58,0.62,0.54
431700,Santana da Boa Vista,RS,0.49,0.63,0.52
354720,Santana da Ponte Pensa,SP,0.39,0.48,0.42
315830,Santana da Vargem,MG,0.59,0.55,0.4
315840,Santana de Cataguases,MG,0.49,0.49,0.41
251350,Santana de Mangueira,PB,0.58,0.52,0.54
354730,Santana de Parnaiba,SP,0.71,0.71,0.67
315850,Santana de Pirapama,MG,0.6,0.54,0.42
231200,Santana do Acarau,CE,0.43,0.67,0.66
150670,Santana do Araguaia,PA,0.64,0.6,0.46
231210,Santana do Cariri,CE,0.54,0.64,0.56
315860,Santana do Deserto,MG,0.47,0.45,0.44
315870,Santana do Garambeu,MG,0.57,0.58,0.54
270800,Santana do Ipanema,AL,0.57,0.68,0.61
412400,Santana do Itarare,PR,0.61,0.57,0.5
315880,Santana do Jacare,MG,0.48,0.49,0.42
431710,Sant'Ana do Livramento,RS,0.6,0.6,0.54
315890,Santana do Manhuacu,MG,0.55,0.46,0.5
211023,Santana do Maranhao,MA,0.41,0.54,0.57
241140,Santana do Matos,RN,0.48,0.56,0.55
270810,Santana do Mundau,AL,0.46,0.57,0.49
315895,Santana do Paraiso,MG,0.51,0.5,0.42
220935,Santana do Piaui,PI,0.48,0.43,0.47
315900,Santana do Riacho,MG,0.54,0.55,0.5
280640,Santana do Sao Francisco,SE,0.48,0.51,0.48
241142,Santana do Serido,RN,0.44,0.41,0.41
251360,Santana dos Garrotes,PB,0.5,0.53,0.48
315910,Santana dos Montes,MG,0.47,0.47,0.4
292830,Santanopolis,BA,0.43,0.54,0.52
231220,Santa Quiteria,CE,0.59,0.64,0.56
211010,Santa Quiteria do Maranhao,MA,0.49,0.59,0.51
150690,Santarem Novo,PA,0.59,0.61,0.56
150680,Santarem,PA,0.56,0.61,0.58
251365,Santarem,PB,0.52,0.47,0.44
315920,Santa Rita de Caldas,MG,0.43,0.53,0.43
292840,Santa Rita de Cassia,BA,0.51,0.67,0.6
315940,Santa Rita de Ibitipoca,MG,0.47,0.6,0.51
315930,Santa Rita de Jacutinga,MG,0.53,0.48,0.47
315935,Santa Rita de Minas,MG,0.5,0.53,0.44
521940,Santa Rita do Araguaia,GO,0.63,0.57,0.48
354740,Santa Rita D'Oeste,SP,0.54,0.49,0.39
315950,Santa Rita do Itueto,MG,0.56,0.53,0.44
521945,Santa Rita do Novo Destino,GO,0.49,0.43,0.44
500755,Santa Rita do Pardo,MS,0.59,0.48,0.44
354750,Santa Rita do Passa Quatro,SP,0.48,0.56,0.48
315960,Santa Rita do Sapucai,MG,0.61,0.59,0.48
171889,Santa Rita do Tocantins,TO,0.41,0.46,0.53
510776,Santa Rita do Trivelato,MT,0.49,0.85,0.5
211020,Santa Rita,MA,0.52,0.64,0.53
251370,Santa Rita,PB,0.47,0.48,0.46
315970,Santa Rosa da Serra,MG,0.42,0.4,0.46
521950,Santa Rosa de Goias,GO,0.59,0.54,0.43
421560,Santa Rosa de Lima,SC,0.46,0.48,0.32
280650,Santa Rosa de Lima,SE,0.48,0.49,0.45
354760,Santa Rosa de Viterbo,SP,0.48,0.53,0.5
220937,Santa Rosa do Piaui,PI,0.42,0.63,0.52
120043,Santa Rosa do Purus,AC,0.39,0.57,0.78
421565,Santa Rosa do Sul,SC,0.52,0.45,0.39
171890,Santa Rosa do Tocantins,TO,0.49,0.65,0.54
431720,Santa Rosa,RS,0.57,0.55,0.47
354765,Santa Salete,SP,0.39,0.45,0.35
320460,Santa Teresa,ES,0.62,0.55,0.48
292850,Santa Teresinha,BA,0.51,0.46,0.53
251380,Santa Teresinha,PB,0.47,0.48,0.59
521960,Santa Tereza de Goias,GO,0.56,0.62,0.46
412402,Santa Tereza do Oeste,PR,0.51,0.44,0.44
171900,Santa Tereza do Tocantins,TO,0.58,0.58,0.47
431725,Santa Tereza,RS,0.42,0.4,0.37
521970,Santa Terezinha de Goias,GO,0.55,0.58,0.5
412405,Santa Terezinha de Itaipu,PR,0.54,0.54,0.44
421568,Santa Terezinha do Progresso,SC,0.5,0.53,0.56
172000,Santa Terezinha do Tocantins,TO,0.48,0.54,0.54
510777,Santa Terezinha,MT,0.56,0.61,0.57
261280,Santa Terezinha,PE,0.5,0.55,0.51
421567,Santa Terezinha,SC,0.43,0.64,0.48
431730,Santa Vitoria do Palmar,RS,0.61,0.8,0.54
315980,Santa Vitoria,MG,0.57,0.56,0.46
421569,Santiago do Sul,SC,0.5,0.57,0.46
431740,Santiago,RS,0.53,0.55,0.51
510726,Santo Afonso,MT,0.49,0.58,0.43
292860,Santo Amaro,BA,0.56,0.53,0.56
421570,Santo Amaro da Imperatriz,SC,0.45,0.45,0.38
280660,Santo Amaro das Brotas,SE,0.5,0.55,0.57
211027,Santo Amaro do Maranhao,MA,0.56,0.57,0.62
354770,Santo Anastacio,SP,0.58,0.54,0.52
251385,Santo Andre,PB,0.6,0.61,0.47
354780,Santo Andre,SP,0.48,0.52,0.53
431750,Santo Angelo,RS,0.58,0.58,0.54
354790,Santo Antonio da Alegria,SP,0.57,0.52,0.42
521971,Santo Antonio da Barra,GO,0.48,0.51,0.42
431760,Santo Antonio da Patrulha,RS,0.56,0.47,0.44
412410,Santo Antonio da Platina,PR,0.55,0.54,0.54
431770,Santo Antonio das Missoes,RS,0.63,0.6,0.45
521973,Santo Antonio de Goias,GO,0.39,0.49,0.43
292870,Santo Antonio de Jesus,BA,0.6,0.56,0.54
220940,Santo Antonio de Lisboa,PI,0.53,0.54,0.47
330470,Santo Antonio de Padua,RJ,0.6,0.55,0.51
354800,Santo Antonio de Posse,SP,0.56,0.54,0.44
315990,Santo Antonio do Amparo,MG,0.57,0.52,0.43
354805,Santo Antonio do Aracangua,SP,0.42,0.41,0.41
316000,Santo Antonio do Aventureiro,MG,0.45,0.44,0.42
412420,Santo Antonio do Caiua,PR,0.54,0.43,0.35
521975,Santo Antonio do Descoberto,GO,0.44,0.48,0.45
316010,Santo Antonio do Grama,MG,0.59,0.51,0.41
130370,Santo Antonio do Ica,AM,0.67,0.65,0.67
316020,Santo Antonio do Itambe,MG,0.49,0.49,0.48
316030,Santo Antonio do Jacinto,MG,0.56,0.58,0.53
354810,Santo Antonio do Jardim,SP,0.53,0.46,0.41
510779,Santo Antonio do Leste,MT,0.3,0.61,0.47
510780,Santo Antonio do Leverger,MT,0.49,0.62,0.49
316040,Santo Antonio do Monte,MG,0.54,0.49,0.49
431755,Santo Antonio do Palma,RS,0.61,0.57,0.49
412430,Santo Antonio do Paraiso,PR,0.48,0.5,0.48
354820,Santo Antonio do Pinhal,SP,0.57,0.58,0.47
431775,Santo Antonio do Planalto,RS,0.69,0.49,0.44
316045,Santo Antonio do Retiro,MG,0.48,0.59,0.58
316050,Santo Antonio do Rio Abaixo,MG,0.43,0.55,0.53
211030,Santo Antonio dos Lopes,MA,0.51,0.54,0.57
220945,Santo Antonio dos Milagres,PI,0.31,0.53,0.49
412440,Santo Antonio do Sudoeste,PR,0.57,0.55,0.52
150700,Santo Antonio do Taua,PA,0.54,0.5,0.52
241150,Santo Antonio,RN,0.59,0.63,0.57
431780,Santo Augusto,RS,0.66,0.59,0.57
431790,Santo Cristo,RS,0.51,0.49,0.44
292880,Santo Estevao,BA,0.51,0.54,0.56
431795,Santo Expedito do Sul,RS,0.52,0.5,0.43
354830,Santo Expedito,SP,0.51,0.51,0.41
316060,Santo Hipolito,MG,0.58,0.61,0.54
220950,Santo Inacio do Piaui,PI,0.51,0.57,0.52
412450,Santo Inacio,PR,0.5,0.51,0.53
354840,Santopolis do Aguapei,SP,0.54,0.44,0.35
316070,Santos Dumont,MG,0.55,0.53,0.5
354850,Santos,SP,0.52,0.53,0.55
231230,Sao Benedito,CE,0.55,0.63,0.51
211040,Sao Benedito do Rio Preto,MA,0.42,0.66,0.62
261290,Sao Benedito do Sul,PE,0.46,0.55,0.52
251392,Sao Bentinho,PB,0.43,0.43,0.46
316080,Sao Bento Abade,MG,0.47,0.48,0.42
241160,Sao Bento do Norte,RN,0.48,0.62,0.54
354860,Sao Bento do Sapucai,SP,0.58,0.53,0.55
421580,Sao Bento do Sul,SC,0.46,0.49,0.49
172010,Sao Bento do Tocantins,TO,0.44,0.56,0.56
241170,Sao Bento do Trairi,RN,0.62,0.57,0.49
261300,Sao Bento do Una,PE,0.58,0.75,0.6
211050,Sao Bento,MA,0.48,0.54,0.55
251390,Sao Bento,PB,0.39,0.48,0.47
421575,Sao Bernardino,SC,0.44,0.6,0.45
354870,Sao Bernardo do Campo,SP,0.5,0.54,0.54
211060,Sao Bernardo,MA,0.51,0.62,0.59
421590,Sao Bonifacio,SC,0.51,0.44,0.47
431800,Sao Borja,RS,0.64,0.59,0.55
270820,Sao Bras,AL,0.53,0.6,0.61
316090,Sao Bras do Suacui,MG,0.52,0.57,0.43
220955,Sao Braz do Piaui,PI,0.45,0.46,0.53
150710,Sao Caetano de Odivelas,PA,0.41,0.46,0.48
354880,Sao Caetano do Sul,SP,0.48,0.5,0.54
261310,Sao Caitano,PE,0.48,0.56,0.5
412460,Sao Carlos do Ivai,PR,0.72,0.43,0.4
421600,Sao Carlos,SC,0.57,0.64,0.46
354890,Sao Carlos,SP,0.5,0.52,0.49
421605,Sao Cristovao do Sul,SC,0.47,0.46,0.44
280670,Sao Cristovao,SE,0.53,0.52,0.47
292890,Sao Desiderio,BA,0.59,0.55,0.57
292895,Sao Domingos,BA,0.45,0.41,0.47
316095,Sao Domingos das Dores,MG,0.68,0.54,0.47
150715,Sao Domingos do Araguaia,PA,0.54,0.57,0.59
211065,Sao Domingos do Azeitao,MA,0.53,0.5,0.69
150720,Sao Domingos do Capim,PA,0.54,0.55,0.6
251394,Sao Domingos do Cariri,PB,0.4,0.46,0.47
211070,Sao Domingos do Maranhao,MA,0.52,0.55,0.6
320465,Sao Domingos do Norte,ES,0.64,0.53,0.49
316100,Sao Domingos do Prata,MG,0.59,0.61,0.49
431805,Sao Domingos do Sul,RS,0.44,0.38,0.44
521980,Sao Domingos,GO,0.52,0.61,0.6
251396,Sao Domingos,PB,0.46,0.56,0.46
421610,Sao Domingos,SC,0.6,0.63,0.58
280680,Sao Domingos,SE,0.42,0.42,0.41
292910,Sao Felipe,BA,0.48,0.54,0.5
110148,Sao Felipe D'Oeste,RO,0.48,0.53,0.47
292900,Sao Felix,BA,0.57,0.58,0.48
211080,Sao Felix de Balsas,MA,0.51,0.52,0.57
316105,Sao Felix de Minas,MG,0.56,0.58,0.47
510785,Sao Felix do Araguaia,MT,0.62,0.63,0.61
292905,Sao Felix do Coribe,BA,0.49,0.56,0.5
220960,Sao Felix do Piaui,PI,0.51,0.54,0.52
172015,Sao Felix do Tocantins,TO,0.27,0.79,0.64
150730,Sao Felix do Xingu,PA,0.55,0.71,0.62
241180,Sao Fernando,RN,0.48,0.4,0.44
330480,Sao Fidelis,RJ,0.64,0.54,0.47
220965,Sao Francisco de Assis do Piaui,PI,0.48,0.54,0.6
431810,Sao Francisco de Assis,RS,0.56,0.57,0.54
521990,Sao Francisco de Goias,GO,0.47,0.54,0.47
330475,Sao Francisco de Itabapoana,RJ,0.46,0.61,0.49
316120,Sao Francisco de Paula,MG,0.42,0.48,0.39
431820,Sao Francisco de Paula,RS,0.55,0.56,0.46
316130,Sao Francisco de Sales,MG,0.56,0.56,0.5
211085,Sao Francisco do Brejao,MA,0.54,0.57,0.51
292920,Sao Francisco do Conde,BA,0.64,0.57,0.5
316140,Sao Francisco do Gloria,MG,0.51,0.48,0.47
110149,Sao Francisco do Guapore,RO,0.71,0.53,0.56
211090,Sao Francisco do Maranhao,MA,0.41,0.59,0.57
241190,Sao Francisco do Oeste,RN,0.47,0.53,0.41
150740,Sao Francisco do Para,PA,0.55,0.63,0.48
220970,Sao Francisco do Piaui,PI,0.51,0.57,0.54
421620,Sao Francisco do Sul,SC,0.49,0.58,0.45
316110,Sao Francisco,MG,0.53,0.61,0.55
251398,Sao Francisco,PB,0.53,0.47,0.45
280690,Sao Francisco,SE,0.49,0.47,0.48
354900,Sao Francisco,SP,0.49,0.47,0.45
292925,Sao Gabriel,BA,0.45,0.73,0.51
130380,Sao Gabriel da Cachoeira,AM,0.63,0.77,0.8
320470,Sao Gabriel da Palha,ES,0.55,0.55,0.6
500769,Sao Gabriel do Oeste,MS,0.67,0.68,0.54
431830,Sao Gabriel,RS,0.66,0.6,0.54
316160,Sao Geraldo da Piedade,MG,0.46,0.56,0.55
150745,Sao Geraldo do Araguaia,PA,0.51,0.62,0.53
316165,Sao Geraldo do Baixio,MG,0.48,0.52,0.48
316150,Sao Geraldo,MG,0.56,0.54,0.41
316170,Sao Goncalo do Abaete,MG,0.52,0.54,0.47
231240,Sao Goncalo do Amarante,CE,0.49,0.54,0.51
241200,Sao Goncalo do Amarante,RN,0.44,0.49,0.44
220975,Sao Goncalo do Gurgueia,PI,0.43,0.46,0.67
316180,Sao Goncalo do Para,MG,0.45,0.46,0.4
220980,Sao Goncalo do Piaui,PI,0.39,0.5,0.55
316190,Sao Goncalo do Rio Abaixo,MG,0.57,0.53,0.49
312550,Sao Goncalo do Rio Preto,MG,0.47,0.59,0.44
316200,Sao Goncalo do Sapucai,MG,0.59,0.56,0.52
292930,Sao Goncalo dos Campos,BA,0.62,0.57,0.55
330490,Sao Goncalo,RJ,0.47,0.47,0.43
316210,Sao Gotardo,MG,0.57,0.72,0.51
412470,Sao Jeronimo da Serra,PR,0.54,0.58,0.53
431840,Sao Jeronimo,RS,0.55,0.61,0.55
316220,Sao Joao Batista do Gloria,MG,0.56,0.51,0.45
211100,Sao Joao Batista,MA,0.46,0.8,0.63
421630,Sao Joao Batista,SC,0.45,0.43,0.33
140050,Sao Joao da Baliza,RR,0.64,0.55,0.53
330500,Sao Joao da Barra,RJ,0.51,0.5,0.48
354910,Sao Joao da Boa Vista,SP,0.51,0.53,0.51
220985,Sao Joao da Canabrava,PI,0.45,0.66,0.52
220987,Sao Joao da Fronteira,PI,0.44,0.73,0.54
316225,Sao Joao da Lagoa,MG,0.48,0.61,0.48
522000,Sao Joao D'Alianca,GO,0.52,0.74,0.53
316230,Sao Joao da Mata,MG,0.5,0.46,0.41
522005,Sao Joao da Parauna,GO,0.4,0.63,0.49
