ID,Espacialidades,UF,Renda1991,Renda2000,Renda2010
130360,Santa Isabel do Rio Negro,AM,98.89,106.81,141.04
521935,Santa Isabel,GO,240.69,303.27,480.67
354680,Santa Isabel,SP,379.93,544.67,623.11
412380,Santa Izabel do Oeste,PR,187.54,407.3,540.49
315770,Santa Juliana,MG,418.18,534.2,735
320450,Santa Leopoldina,ES,175.29,287.99,445.57
412382,Santa Lucia,PR,183.82,377.53,578.04
354690,Santa Lucia,SP,519.33,560.19,609.37
292800,Santaluz,BA,144.75,231.13,260.09
292805,Santa Luzia,BA,122.22,139.11,267.88
110029,Santa Luzia D'Oeste,RO,110.82,234.37,476.08
280630,Santa Luzia do Itanhy,SE,86.6,106.3,194.24
270790,Santa Luzia do Norte,AL,161.37,174.56,295.95
150655,Santa Luzia do Para,PA,108.81,125.24,217.11
211003,Santa Luzia do Parua,MA,101.83,117.15,301.39
211000,Santa Luzia,MA,102.13,129.98,210.3
315780,Santa Luzia,MG,282.73,386.67,557.62
251340,Santa Luzia,PB,163.44,232.56,379.3
220930,Santa Luz,PI,81.86,120.79,228.71
431697,Santa Margarida do Sul,RS,260.46,262.41,588.3
315790,Santa Margarida,MG,216.31,434.92,416.11
261260,Santa Maria da Boa Vista,PE,193.11,216,267.86
150658,Santa Maria das Barreiras,PA,234.14,243.14,253.55
354700,Santa Maria da Serra,SP,377.03,476.28,578.55
292810,Santa Maria da Vitoria,BA,157.26,196.77,318.31
315800,Santa Maria de Itabira,MG,156.25,309.94,382.99
320455,Santa Maria de Jetiba,ES,218.37,434.18,603.33
261270,Santa Maria do Cambuca,PE,97.01,136.32,279.1
431695,Santa Maria do Herval,RS,302.15,493.95,689.47
412385,Santa Maria do Oeste,PR,97.22,193.28,334.84
150660,Santa Maria do Para,PA,259.86,246.5,323.98
315810,Santa Maria do Salto,MG,108.25,195.69,321.15
315820,Santa Maria do Suacui,MG,255.51,255.32,401.16
171888,Santa Maria do Tocantins,TO,83.61,136.92,334.09
330460,Santa Maria Madalena,RJ,216.76,395,522.66
412390,Santa Mariana,PR,335.05,399.86,564.1
240933,Santa Maria,RN,84.78,164.08,251.9
431690,Santa Maria,RS,617.91,843.18,1127.25
354710,Santa Mercedes,SP,300.32,363.84,561.64
412395,Santa Monica,PR,133.16,248.16,614.27
160060,Santana,AP,287.03,328.83,469.24
292820,Santana,BA,157.22,209,304.18
431700,Santana da Boa Vista,RS,161.29,308.4,404.01
354720,Santana da Ponte Pensa,SP,199.33,488.37,856.78
315830,Santana da Vargem,MG,324.63,533.26,553.7
315840,Santana de Cataguases,MG,176.14,315.24,437.81
251350,Santana de Mangueira,PB,73.5,100.43,166.28
354730,Santana de Parnaiba,SP,1167.62,1565.51,1858.69
315850,Santana de Pirapama,MG,164.92,240.33,373.14
231200,Santana do Acarau,CE,108.78,156.15,224.83
150670,Santana do Araguaia,PA,194.84,236.46,316.81
231210,Santana do Cariri,CE,100.25,116.03,212.7
315860,Santana do Deserto,MG,213.62,321.76,484.73
315870,Santana do Garambeu,MG,182.02,247.95,452.48
270800,Santana do Ipanema,AL,125.53,188.57,293.85
412400,Santana do Itarare,PR,233.1,329.94,467.18
315880,Santana do Jacare,MG,295.05,364.15,470.2
431710,Sant'Ana do Livramento,RS,431.03,607.21,685.04
315890,Santana do Manhuacu,MG,177.32,290.05,383.28
211023,Santana do Maranhao,MA,70.3,76.12,127.77
241140,Santana do Matos,RN,76.33,139.03,258.64
270810,Santana do Mundau,AL,107.16,142.69,194.87
315895,Santana do Paraiso,MG,194.75,289.9,495.81
220935,Santana do Piaui,PI,113.93,119.58,228.52
315900,Santana do Riacho,MG,174.42,313.47,432.77
280640,Santana do Sao Francisco,SE,108.48,127.95,236.25
241142,Santana do Serido,RN,113.01,180.98,325.16
251360,Santana dos Garrotes,PB,63,134.08,274.26
315910,Santana dos Montes,MG,132.02,170.51,352.48
292830,Santanopolis,BA,92.82,132.28,263.19
231220,Santa Quiteria,CE,87.41,160.84,238.84
211010,Santa Quiteria do Maranhao,MA,94.95,124.5,168.77
150690,Santarem Novo,PA,152.59,184.51,203
150680,Santarem,PA,204.43,279.01,409.07
251365,Santarem,PB,54.23,123.26,249.67
315920,Santa Rita de Caldas,MG,275.2,466.37,597.4
292840,Santa Rita de Cassia,BA,96.94,152.85,267.32
315940,Santa Rita de Ibitipoca,MG,109.23,293.6,391.79
315930,Santa Rita de Jacutinga,MG,226.17,352.65,535.45
315935,Santa Rita de Minas,MG,158.69,309.08,395.61
521940,Santa Rita do Araguaia,GO,410.05,425.23,634.76
354740,Santa Rita D'Oeste,SP,309.97,352.76,666.14
315950,Santa Rita do Itueto,MG,138.36,270.99,352.98
521945,Santa Rita do Novo Destino,GO,149.74,241.87,425.3
500755,Santa Rita do Pardo,MS,278.18,335.46,471.42
354750,Santa Rita do Passa Quatro,SP,514.7,935.05,930.59
315960,Santa Rita do Sapucai,MG,411.24,621.02,738.4
171889,Santa Rita do Tocantins,TO,128.96,212.98,402.99
510776,Santa Rita do Trivelato,MT,188.93,372.15,790.41
211020,Santa Rita,MA,82.26,130.14,249.26
251370,Santa Rita,PB,154.93,214.11,328.16
315970,Santa Rosa da Serra,MG,180.5,396.61,603.01
521950,Santa Rosa de Goias,GO,317.75,266.32,438.54
421560,Santa Rosa de Lima,SC,229.78,461.56,731.43
280650,Santa Rosa de Lima,SE,112.55,154.02,213.07
354760,Santa Rosa de Viterbo,SP,511.65,591.54,829.2
220937,Santa Rosa do Piaui,PI,69.61,143.5,229.29
120043,Santa Rosa do Purus,AC,84.23,74.55,201.58
421565,Santa Rosa do Sul,SC,365.83,394.58,630.29
171890,Santa Rosa do Tocantins,TO,150.15,174.4,284.63
431720,Santa Rosa,RS,429.93,608.84,863.61
354765,Santa Salete,SP,198.6,396.71,673.2
320460,Santa Teresa,ES,329.43,532.31,716.25
292850,Santa Teresinha,BA,117.17,146.3,243.04
251380,Santa Teresinha,PB,63.59,137.95,306.95
521960,Santa Tereza de Goias,GO,252.22,389.3,416.11
412402,Santa Tereza do Oeste,PR,252.45,348.17,573.27
171900,Santa Tereza do Tocantins,TO,148.26,146.45,373.96
431725,Santa Tereza,RS,322.55,587.7,935.56
521970,Santa Terezinha de Goias,GO,313.18,306.05,447.39
412405,Santa Terezinha de Itaipu,PR,387.04,536.24,688.34
421568,Santa Terezinha do Progresso,SC,114.1,349.78,572.73
172000,Santa Terezinha do Tocantins,TO,57.06,107.94,301.14
510777,Santa Terezinha,MT,140,226.14,326.47
261280,Santa Terezinha,PE,100.92,146.02,229.83
421567,Santa Terezinha,SC,166.56,319.84,421.9
431730,Santa Vitoria do Palmar,RS,452.69,540.34,657.76
315980,Santa Vitoria,MG,283.29,461.96,698.7
421569,Santiago do Sul,SC,225.44,274.04,756
431740,Santiago,RS,370.52,597.58,828.78
510726,Santo Afonso,MT,280.52,284.92,472.29
292860,Santo Amaro,BA,191.82,245.91,392.75
421570,Santo Amaro da Imperatriz,SC,314.7,575.71,867.13
280660,Santo Amaro das Brotas,SE,107.01,182.96,362.46
211027,Santo Amaro do Maranhao,MA,78.07,64.55,135.04
354770,Santo Anastacio,SP,396.13,521.76,726.34
251385,Santo Andre,PB,89.56,234.05,273.72
354780,Santo Andre,SP,838.27,1029.13,1304.31
431750,Santo Angelo,RS,458.26,650.63,936.27
354790,Santo Antonio da Alegria,SP,318.06,528.05,585.63
521971,Santo Antonio da Barra,GO,255.41,372.06,502.83
431760,Santo Antonio da Patrulha,RS,390.71,433.39,696.41
412410,Santo Antonio da Platina,PR,323.1,477.9,765.04
431770,Santo Antonio das Missoes,RS,246,347.77,522.77
521973,Santo Antonio de Goias,GO,170.59,439.87,574.63
292870,Santo Antonio de Jesus,BA,225.94,315.85,540.38
220940,Santo Antonio de Lisboa,PI,200.6,231.82,329.44
330470,Santo Antonio de Padua,RJ,313.12,475.86,657.53
354800,Santo Antonio de Posse,SP,553.29,630.13,695.67
315990,Santo Antonio do Amparo,MG,222.66,359.83,431.56
354805,Santo Antonio do Aracangua,SP,274.81,412.23,662.71
316000,Santo Antonio do Aventureiro,MG,177.17,274.05,485.5
412420,Santo Antonio do Caiua,PR,256.84,305.81,455.52
521975,Santo Antonio do Descoberto,GO,259.44,287.76,449.39
316010,Santo Antonio do Grama,MG,188.52,280.53,393.12
130370,Santo Antonio do Ica,AM,68.96,90.43,122.21
316020,Santo Antonio do Itambe,MG,97.27,141.44,225.85
316030,Santo Antonio do Jacinto,MG,101.9,148.7,286.56
354810,Santo Antonio do Jardim,SP,398.38,468.08,635.11
510779,Santo Antonio do Leste,MT,222.39,320.63,481.45
510780,Santo Antonio do Leverger,MT,181.74,345.54,460.13
316040,Santo Antonio do Monte,MG,348.11,587.14,781.49
431755,Santo Antonio do Palma,RS,293.23,618.15,1069.61
412430,Santo Antonio do Paraiso,PR,245.79,337.64,561.33
354820,Santo Antonio do Pinhal,SP,385.65,566.12,569.08
431775,Santo Antonio do Planalto,RS,403.53,435.13,626.67
316045,Santo Antonio do Retiro,MG,70.93,114.64,183.75
316050,Santo Antonio do Rio Abaixo,MG,120.69,305.94,370.28
211030,Santo Antonio dos Lopes,MA,122.76,139.9,240.2
220945,Santo Antonio dos Milagres,PI,79.17,99.27,208.58
412440,Santo Antonio do Sudoeste,PR,201.16,329.84,585.95
150700,Santo Antonio do Taua,PA,142.25,173.03,331.12
241150,Santo Antonio,RN,146.33,211.01,323.81
431780,Santo Augusto,RS,368.56,431.68,866.86
431790,Santo Cristo,RS,278.32,438.54,832.4
292880,Santo Estevao,BA,149.93,180.13,358.13
431795,Santo Expedito do Sul,RS,148.78,337.96,547.94
354830,Santo Expedito,SP,292.15,406.46,497.6
316060,Santo Hipolito,MG,163.64,237.28,431.72
220950,Santo Inacio do Piaui,PI,95.13,183,235.42
412450,Santo Inacio,PR,319.89,429.04,829.4
354840,Santopolis do Aguapei,SP,322.96,337.7,551.5
316070,Santos Dumont,MG,295.05,430.9,578.64
354850,Santos,SP,1075.13,1441.86,1693.65
231230,Sao Benedito,CE,102.94,178.54,263.94
211040,Sao Benedito do Rio Preto,MA,54.62,76.86,147.34
261290,Sao Benedito do Sul,PE,96.18,115.27,178.27
251392,Sao Bentinho,PB,68.34,138.09,286.99
316080,Sao Bento Abade,MG,207.55,310.2,458.65
241160,Sao Bento do Norte,RN,110.13,189.5,231.17
354860,Sao Bento do Sapucai,SP,391.52,456.88,701.89
421580,Sao Bento do Sul,SC,442.37,635.17,923.29
172010,Sao Bento do Tocantins,TO,80.39,137.89,324.27
241170,Sao Bento do Trairi,RN,90.42,127.55,210.78
261300,Sao Bento do Una,PE,176.89,309.1,319.47
211050,Sao Bento,MA,117.03,130.65,210.47
251390,Sao Bento,PB,163.16,224.79,328.99
421575,Sao Bernardino,SC,119.39,330.62,465.1
354870,Sao Bernardo do Campo,SP,952.27,1011.24,1212.65
211060,Sao Bernardo,MA,87.99,95,196.57
421590,Sao Bonifacio,SC,283.01,353.47,745.72
431800,Sao Borja,RS,409.49,496.09,705.72
270820,Sao Bras,AL,86.85,134.8,220.92
316090,Sao Bras do Suacui,MG,226.27,347.15,532.9
220955,Sao Braz do Piaui,PI,75.09,127.31,220.96
150710,Sao Caetano de Odivelas,PA,146.96,182.99,247.8
354880,Sao Caetano do Sul,SP,1107.53,1639.93,2043.74
261310,Sao Caitano,PE,137.46,189.93,300.16
412460,Sao Carlos do Ivai,PR,251.43,390.19,635.85
421600,Sao Carlos,SC,286.21,844.03,924.02
354890,Sao Carlos,SP,758.91,898.67,1079.45
421605,Sao Cristovao do Sul,SC,210.07,287.22,507.73
280670,Sao Cristovao,SE,173.07,261.6,388.36
292890,Sao Desiderio,BA,125.52,163.73,302.2
292895,Sao Domingos,BA,125.15,169.1,335.76
316095,Sao Domingos das Dores,MG,217.92,348.75,338.29
150715,Sao Domingos do Araguaia,PA,138.36,224.71,400.66
211065,Sao Domingos do Azeitao,MA,95.38,119.21,288.68
150720,Sao Domingos do Capim,PA,186.02,187.61,189.39
251394,Sao Domingos do Cariri,PB,91.21,221.03,341.56
211070,Sao Domingos do Maranhao,MA,107.03,178.55,243.74
320465,Sao Domingos do Norte,ES,216.03,313.9,547.57
316100,Sao Domingos do Prata,MG,212.49,337.02,531.92
431805,Sao Domingos do Sul,RS,459.62,604,1025.84
521980,Sao Domingos,GO,163.37,213.83,288.36
251396,Sao Domingos,PB,77.99,154.54,253.36
421610,Sao Domingos,SC,216.37,624.61,956.19
280680,Sao Domingos,SE,132.14,157.68,281.44
292910,Sao Felipe,BA,119.19,203.42,268.96
110148,Sao Felipe D'Oeste,RO,112.83,263.7,368.24
292900,Sao Felix,BA,161.74,223.36,299.65
211080,Sao Felix de Balsas,MA,63.42,141.81,199.47
316105,Sao Felix de Minas,MG,117.09,217.18,312.33
510785,Sao Felix do Araguaia,MT,323.9,415.77,461.47
292905,Sao Felix do Coribe,BA,139.04,193.74,335.9
220960,Sao Felix do Piaui,PI,90.96,163.27,309.48
172015,Sao Felix do Tocantins,TO,76.01,237.6,244.55
150730,Sao Felix do Xingu,PA,256.58,496.39,423.85
241180,Sao Fernando,RN,142.79,192.97,316.21
330480,Sao Fidelis,RJ,295.37,418.24,567.23
220965,Sao Francisco de Assis do Piaui,PI,54.48,84.62,141.81
431810,Sao Francisco de Assis,RS,239.95,353.5,553.81
521990,Sao Francisco de Goias,GO,185.96,340.03,479.13
330475,Sao Francisco de Itabapoana,RJ,150.16,307.5,375.49
316120,Sao Francisco de Paula,MG,146.05,330.51,484.92
431820,Sao Francisco de Paula,RS,350.67,476.8,628.15
316130,Sao Francisco de Sales,MG,361.91,460.27,665.68
211085,Sao Francisco do Brejao,MA,173.04,185.64,253.78
292920,Sao Francisco do Conde,BA,204.7,248.79,433.23
316140,Sao Francisco do Gloria,MG,191.82,280.72,449.2
110149,Sao Francisco do Guapore,RO,154.47,450.63,477.9
211090,Sao Francisco do Maranhao,MA,98.49,100.67,182.63
241190,Sao Francisco do Oeste,RN,136.55,174.86,298.15
150740,Sao Francisco do Para,PA,209.85,248.22,279.19
220970,Sao Francisco do Piaui,PI,50.13,106.14,256.79
421620,Sao Francisco do Sul,SC,397.72,664.41,801.49
316110,Sao Francisco,MG,125.16,175.22,325.23
251398,Sao Francisco,PB,61.28,136.99,261.15
280690,Sao Francisco,SE,164.9,163.18,267.3
354900,Sao Francisco,SP,231.05,378.25,643.37
292925,Sao Gabriel,BA,83.54,218.35,245.38
130380,Sao Gabriel da Cachoeira,AM,237.56,213.37,355.51
320470,Sao Gabriel da Palha,ES,234.01,475.1,792.54
500769,Sao Gabriel do Oeste,MS,587.89,839.53,855.21
431830,Sao Gabriel,RS,407.91,509.43,667.06
316160,Sao Geraldo da Piedade,MG,114.6,190.32,391.27
150745,Sao Geraldo do Araguaia,PA,130.32,267.87,322.95
316165,Sao Geraldo do Baixio,MG,151.44,224.41,404.81
316150,Sao Geraldo,MG,173.71,348.54,474.14
316170,Sao Goncalo do Abaete,MG,215.53,354.44,502.57
231240,Sao Goncalo do Amarante,CE,119.92,162.82,309.14
241200,Sao Goncalo do Amarante,RN,165.07,234.24,377.16
220975,Sao Goncalo do Gurgueia,PI,83.1,128.97,281.43
316180,Sao Goncalo do Para,MG,252.46,369.58,558.07
220980,Sao Goncalo do Piaui,PI,142.64,130.66,227.37
316190,Sao Goncalo do Rio Abaixo,MG,234.63,260.21,479.04
312550,Sao Goncalo do Rio Preto,MG,129.69,227.45,321.22
316200,Sao Goncalo do Sapucai,MG,320.02,471.74,648.31
292930,Sao Goncalo dos Campos,BA,147.35,221.05,419.27
330490,Sao Goncalo,RJ,388.85,539,669.3
316210,Sao Gotardo,MG,375.03,535.38,795.14
412470,Sao Jeronimo da Serra,PR,181.5,291.14,393.81
431840,Sao Jeronimo,RS,425.91,607.2,768.93
316220,Sao Joao Batista do Gloria,MG,349.15,465.62,676.07
211100,Sao Joao Batista,MA,76.63,151.12,171.53
421630,Sao Joao Batista,SC,368.39,586.58,794.12
140050,Sao Joao da Baliza,RR,201.75,258.85,365.67
330500,Sao Joao da Barra,RJ,269.66,353.21,570.38
354910,Sao Joao da Boa Vista,SP,596.99,802.79,998.31
220985,Sao Joao da Canabrava,PI,92.01,120.82,229.34
220987,Sao Joao da Fronteira,PI,84.08,152.09,198.13
316225,Sao Joao da Lagoa,MG,94.2,214.78,286.35
522000,Sao Joao D'Alianca,GO,196,469.75,457.89
316230,Sao Joao da Mata,MG,316.54,419.3,538.08
522005,Sao Joao da Parauna,GO,271.19,555.53,619.67
150746,Sao Joao da Ponta,PA,117.39,155.47,206.18
316240,Sao Joao da Ponte,MG,94.45,168.59,258.77
354920,Sao Joao das Duas Pontes,SP,238.79,485.77,532.23
220990,Sao Joao da Serra,PI,57.99,104.46,237.11
316245,Sao Joao das Missoes,MG,56.21,112.78,181.77
431842,Sao Joao da Urtiga,RS,186.35,370.63,632.23
220995,Sao Joao da Varjota,PI,76.35,124.49,224.99
354925,Sao Joao de Iracema,SP,256.46,586.49,559.18
316250,Sao Joao Del Rei,MG,362.32,546.07,764.74
330510,Sao Joao de Meriti,RJ,330.95,472.22,597.57
150747,Sao Joao de Pirabas,PA,131.04,149.85,215.54
150750,Sao Joao do Araguaia,PA,158.18,129.78,216.86
220997,Sao Joao do Arraial,PI,55.16,115.31,174.82
412490,Sao Joao do Caiua,PR,258.17,323.9,545.41
251400,Sao Joao do Cariri,PB,134.92,207.67,373.55
211102,Sao Joao do Caru,MA,76.23,101.3,165.38
421635,Sao Joao do Itaperiu,SC,279.34,505.78,680.25
412500,Sao Joao do Ivai,PR,299.38,332.91,540.31
231250,Sao Joao do Jaguaribe,CE,143.71,220.84,378.76
316255,Sao Joao do Manhuacu,MG,199.56,406.05,484.15
316257,Sao Joao do Manteninha,MG,142.04,280.53,385.78
421625,Sao Joao do Oeste,SC,239.32,350.48,881.09
316260,Sao Joao do Oriente,MG,192.68,256.22,404.69
316265,Sao Joao do Pacui,MG,91.76,124.28,346.53
211105,Sao Joao do Paraiso,MA,86.25,167.55,251.04
316270,Sao Joao do Paraiso,MG,122.21,159.72,300.81
354930,Sao Joao do Pau D'Alho,SP,243.18,339.7,680.13
221000,Sao Joao do Piaui,PI,145.39,219.28,368.36
431843,Sao Joao do Polesine,RS,346.3,659.63,841.33
250070,Sao Joao do Rio do Peixe,PB,72.24,179.91,306.87
241210,Sao Joao do Sabugi,RN,183.88,227.63,379.2
211107,Sao Joao do Soter,MA,75.64,99.24,165.1
211110,Sao Joao dos Patos,MA,129.75,198.85,362.47
421640,Sao Joao do Sul,SC,276.85,384.4,558.4
251410,Sao Joao do Tigre,PB,64.12,131.48,207.42
412510,Sao Joao do Triunfo,PR,175.31,256.36,471.43
316280,Sao Joao Evangelista,MG,207.91,229.7,378.41
316290,Sao Joao Nepomuceno,MG,329.64,462.36,608.32
261320,Sao Joao,PE,113.73,150.57,269.44
412480,Sao Joao,PR,190.61,471.83,605.55
354940,Sao Joaquim da Barra,SP,553.87,674.29,799.93
316292,Sao Joaquim de Bicas,MG,261.84,323.75,498.26
261330,Sao Joaquim do Monte,PE,123.27,155.37,244.22
421650,Sao Joaquim,SC,294.36,454.9,641.75
412520,Sao Jorge D'Oeste,PR,190.89,420.46,641.7
412530,Sao Jorge do Ivai,PR,374.02,542.95,738.42
412535,Sao Jorge do Patrocinio,PR,145.82,308.3,630.8
431844,Sao Jorge,RS,344.1,478.59,853.6
316294,Sao Jose da Barra,MG,319.31,514.16,714.22
354950,Sao Jose da Bela Vista,SP,438.31,384.22,548.31
412540,Sao Jose da Boa Vista,PR,260.27,285.86,458.85
261340,Sao Jose da Coroa Grande,PE,123,196.91,304.5
251420,Sao Jose da Lagoa Tapada,PB,71.32,109.65,216.66
270830,Sao Jose da Laje,AL,127.56,170.31,284.02
316295,Sao Jose da Lapa,MG,299.23,418.97,540.26
316300,Sao Jose da Safira,MG,194.76,172.54,334.87
431845,Sao Jose das Missoes,RS,170.42,306.72,462.15
412545,Sao Jose das Palmeiras,PR,241.97,300.15,570.26
270840,Sao Jose da Tapera,AL,63.2,87.03,188.84
316310,Sao Jose da Varginha,MG,296.09,298.08,555.77
292935,Sao Jose da Vitoria,BA,80.6,142.64,250.42
251430,Sao Jose de Caiana,PB,49.18,110.28,238.28
251440,Sao Jose de Espinharas,PB,69.61,143.77,234.08
241220,Sao Jose de Mipibu,RN,153.66,207.65,331.85
251450,Sao Jose de Piranhas,PB,93.23,161.99,321.53
251455,Sao Jose de Princesa,PB,80.06,122.64,221.16
211120,Sao Jose de Ribamar,MA,170.84,273.81,435.4
330513,Sao Jose de Uba,RJ,329.83,412.31,410.44
316320,Sao Jose do Alegre,MG,199.73,413.54,537.13
354960,Sao Jose do Barreiro,SP,296.26,491.73,506.16
261350,Sao Jose do Belmonte,PE,96.41,161.06,275.14
251460,Sao Jose do Bonfim,PB,69.66,129.37,244.14
251465,Sao Jose do Brejo do Cruz,PB,105.51,146.61,223.11
320480,Sao Jose do Calcado,ES,237.1,416.83,514.57
241230,Sao Jose do Campestre,RN,125.58,174.45,267.55
421670,Sao Jose do Cedro,SC,298.39,488.85,866.73
421680,Sao Jose do Cerrito,SC,183.61,302.8,375.44
316330,Sao Jose do Divino,MG,130.61,251.73,396.81
221005,Sao Jose do Divino,PI,67.98,104.71,214.48
261360,Sao Jose do Egito,PE,169.33,203.46,338.9
316340,Sao Jose do Goiabal,MG,190.85,236.86,476.92
431846,Sao Jose do Herval,RS,220.13,373.92,626.93
431848,Sao Jose do Hortencio,RS,303.05,460.47,693.46
431849,Sao Jose do Inhacora,RS,199.96,354.04,720.69
292937,Sao Jose do Jacuipe,BA,111.38,132.23,253.57
316350,Sao Jose do Jacuri,MG,132.58,233.13,298.57
316360,Sao Jose do Mantimento,MG,108.83,236.25,359.93
431850,Sao Jose do Norte,RS,212.82,294.27,493.78
431860,Sao Jose do Ouro,RS,297,492.47,901.51
221010,Sao Jose do Peixe,PI,90.35,139.66,242.73
221020,Sao Jose do Piaui,PI,97.51,114.21,275.18
510729,Sao Jose do Povo,MT,203.91,291.23,402.85
510730,Sao Jose do Rio Claro,MT,499.72,496.75,580.99
354970,Sao Jose do Rio Pardo,SP,533.68,663.74,818.61
354980,Sao Jose do Rio Preto,SP,802.3,1008.91,1169.16
251470,Sao Jose do Sabugi,PB,99.59,175.73,302.36
431862,Sao Jose dos Ausentes,RS,275.55,368.61,529.71
211125,Sao Jose dos Basilios,MA,60.72,121.25,180.77
354990,Sao Jose dos Campos,SP,739.61,936.61,1190.96
251480,Sao Jose dos Cordeiros,PB,70.52,150.04,233.71
241240,Sao Jose do Serido,RN,179.89,332.12,414.22
412550,Sao Jose dos Pinhais,PR,452.48,619.53,846.93
510710,Sao Jose dos Quatro Marcos,MT,275.13,338.93,653.02
251445,Sao Jose dos Ramos,PB,92.49,148.72,212.12
431861,Sao Jose do Sul,RS,310.45,535.09,989.48
330515,Sao Jose do Vale do Rio Preto,RJ,256.87,437.05,517.99
510735,Sao Jose do Xingu,MT,374.3,358.71,635.63
421660,Sao Jose,SC,600.07,842.19,1157.43
221030,Sao Juliao,PI,126.98,187.92,321.2
431870,Sao Leopoldo,RS,565.03,729.32,939.93
261370,Sao Lourenco da Mata,PE,181.31,250.2,364.43
354995,Sao Lourenco da Serra,SP,457.09,509.92,640.64
421690,Sao Lourenco do Oeste,SC,279.72,552.09,841.27
221035,Sao Lourenco do Piaui,PI,105.79,123.24,261.24
431880,Sao Lourenco do Sul,RS,374.16,466.1,713.88
316370,Sao Lourenco,MG,412.45,796.63,831.32
421700,Sao Ludgero,SC,457.56,675.16,884.18
522010,Sao Luis de Montes Belos,GO,317.88,476.71,712.23
231260,Sao Luis do Curu,CE,156.4,201.74,257.9
355000,Sao Luis do Paraitinga,SP,278.1,463.62,590.68
221037,Sao Luis do Piaui,PI,65.13,118.32,202.89
270850,Sao Luis do Quitunde,AL,122.22,141.55,244.85
211140,Sao Luis Gonzaga do Maranhao,MA,120.43,98.14,182.83
211130,Sao Luis,MA,371.59,502.14,805.36
522015,Sao Luiz do Norte,GO,139.5,268.07,435.99
431890,Sao Luiz Gonzaga,RS,359.76,507.06,698.77
140060,Sao Luiz,RR,277.82,295.57,344.73
251490,Sao Mamede,PB,107.04,223.22,371.01
412555,Sao Manoel do Parana,PR,159.99,338.99,710.62
355010,Sao Manuel,SP,519.59,597.39,773.82
431900,Sao Marcos,RS,631.33,756.19,991.51
431912,Sao Martinho da Serra,RS,197.44,445.65,482.31
431910,Sao Martinho,RS,209.62,494.62,771.81
421710,Sao Martinho,SC,249.85,858.09,870.77
211150,Sao Mateus do Maranhao,MA,105.45,157.35,396.29
412560,Sao Mateus do Sul,PR,285.98,499.73,669.78
320490,Sao Mateus,ES,340.95,459.54,699.99
355020,Sao Miguel Arcanjo,SP,390.08,475.98,657.07
221038,Sao Miguel da Baixa Grande,PI,86.24,104.12,256.03
421715,Sao Miguel da Boa Vista,SC,130.79,287.84,767.85
292940,Sao Miguel das Matas,BA,132.17,202.61,274.08
431915,Sao Miguel das Missoes,RS,212.35,506.72,531.71
251500,Sao Miguel de Taipu,PB,91.78,138.81,198.63
280700,Sao Miguel do Aleixo,SE,123.22,137.24,279.25
316380,Sao Miguel do Anta,MG,166.43,305,370.37
522020,Sao Miguel do Araguaia,GO,312.45,461.88,507.02
221039,Sao Miguel do Fidalgo,PI,59.65,72.9,185.84
241255,Sao Miguel do Gostoso,RN,73.31,117.2,257.1
150760,Sao Miguel do Guama,PA,180.21,245.48,299.95
110032,Sao Miguel do Guapore,RO,118.34,291.3,440.6
412570,Sao Miguel do Iguacu,PR,394.19,620.43,734.88
421720,Sao Miguel do Oeste,SC,388,603.44,1072.6
522026,Sao Miguel do Passa Quatro,GO,198.25,364.98,553.79
270860,Sao Miguel dos Campos,AL,181,266.49,360.82
270870,Sao Miguel dos Milagres,AL,103.23,160.08,237.78
221040,Sao Miguel do Tapuio,PI,70.3,113.58,189.01
172020,Sao Miguel do Tocantins,TO,109.19,109.31,298.31
241250,Sao Miguel,RN,116.78,152.25,285.2
431920,Sao Nicolau,RS,226.8,243.47,479.55
522028,Sao Patricio,GO,284.27,264.44,509.66
431930,Sao Paulo das Missoes,RS,171.31,274.55,577.86
130390,Sao Paulo de Olivenca,AM,73.64,102.57,150.28
241260,Sao Paulo do Potengi,RN,124.4,213.26,303.74
355030,Sao Paulo,SP,1050.76,1216.54,1516.21
211153,Sao Pedro da Agua Branca,MA,159.77,177.37,289.7
330520,Sao Pedro da Aldeia,RJ,304.76,513.35,710.04
510740,Sao Pedro da Cipa,MT,327.21,368.17,469.27
431935,Sao Pedro da Serra,RS,481.3,590.72,842.22
431936,Sao Pedro das Missoes,RS,132.86,150.04,441.36
316390,Sao Pedro da Uniao,MG,195.37,452.12,549.49
421725,Sao Pedro de Alcantara,SC,337.9,461.17,887.7
431937,Sao Pedro do Butia,RS,349.08,434.48,905.55
412575,Sao Pedro do Iguacu,PR,233.38,282.68,573.84
412580,Sao Pedro do Ivai,PR,285.99,449.08,632.22
412590,Sao Pedro do Parana,PR,178.46,345.85,544.76
221050,Sao Pedro do Piaui,PI,98.94,149.13,249.23
211157,Sao Pedro dos Crentes,MA,102.74,96.71,257.76
316400,Sao Pedro dos Ferros,MG,172.53,317.4,406.87
316410,Sao Pedro do Suacui,MG,114.37,193.42,358.75
431940,Sao Pedro do Sul,RS,279.98,471.4,614.89
355050,Sao Pedro do Turvo,SP,230.85,354.27,488.08
241270,Sao Pedro,RN,107.82,134.79,285.21
355040,Sao Pedro,SP,524.07,693.75,803.02
241280,Sao Rafael,RN,110.31,212.51,309.77
211160,Sao Raimundo das Mangabeiras,MA,119.39,211.4,301.25
211163,Sao Raimundo do Doca Bezerra,MA,112.27,100.1,156.4
