Posicao,ID,name,UF,IDHM2010,IDHMRenda2010,IDHMLongevidade2010,IDHMEducacao2010
2870,171630,Pau D'Arco,TO,0.661,0.621,0.792,0.587
2870,280570,Propria,SE,0.661,0.629,0.776,0.593
2870,520485,Campo Limpo de Goias,GO,0.661,0.654,0.829,0.533
2870,261390,Serra Talhada,PE,0.661,0.632,0.8,0.571
2870,431450,Pinheiro Machado,RS,0.661,0.685,0.846,0.499
2870,313540,Jeceaba,MG,0.661,0.629,0.844,0.544
2870,510729,Sao Jose do Povo,MT,0.661,0.63,0.793,0.577
2870,430830,Fontoura Xavier,RS,0.661,0.668,0.812,0.532
2870,510450,Indiavai,MT,0.661,0.645,0.841,0.533
2870,430513,Cerro Branco,RS,0.661,0.671,0.816,0.527
2870,312210,Divino das Laranjeiras,MG,0.661,0.624,0.811,0.571
2870,316910,Toledo,MG,0.661,0.66,0.802,0.546
2870,430745,Esperanca do Sul,RS,0.661,0.665,0.788,0.55
2870,310330,Aracitaba,MG,0.661,0.608,0.823,0.577
2870,316557,Senador Amaral,MG,0.661,0.623,0.821,0.564
2870,171500,Nova Rosalandia,TO,0.661,0.582,0.791,0.628
2870,310205,Alto Caparao,MG,0.661,0.666,0.842,0.514
2870,240020,Acu,RN,0.661,0.641,0.795,0.568
2870,522108,Teresina de Goias,GO,0.661,0.626,0.817,0.564
2870,241200,Sao Goncalo do Amarante,RN,0.661,0.619,0.829,0.564
2870,352265,Itapirapua Paulista,SP,0.661,0.595,0.816,0.594
2870,431395,Pantano Grande,RS,0.661,0.676,0.816,0.524
2870,510185,Bom Jesus do Araguaia,MT,0.661,0.665,0.784,0.555
2870,431575,Riozinho,RS,0.661,0.69,0.885,0.472
2870,313770,Lajinha,MG,0.661,0.659,0.81,0.541
2870,420287,Brunopolis,SC,0.661,0.646,0.819,0.545
2870,221060,Sao Raimundo Nonato,PI,0.661,0.631,0.779,0.587
2898,310610,Belmiro Braga,MG,0.66,0.653,0.83,0.531
2898,171215,Lavandeira,TO,0.66,0.598,0.775,0.62
2898,411010,Imbituva,PR,0.66,0.681,0.828,0.509
2898,410030,Agudos do Sul,PR,0.66,0.671,0.79,0.543
2898,316120,Sao Francisco de Paula,MG,0.66,0.66,0.812,0.537
2898,240360,Extremoz,RN,0.66,0.64,0.808,0.555
2898,315350,Alto Jequitiba,MG,0.66,0.66,0.787,0.554
2898,520080,Alvorada do Norte,GO,0.66,0.64,0.819,0.548
2898,510740,Sao Pedro da Cipa,MT,0.66,0.654,0.79,0.556
2898,520280,Avelinopolis,GO,0.66,0.682,0.828,0.508
2898,420768,Ipuacu,SC,0.66,0.674,0.79,0.54
2898,330515,Sao Jose do Vale do Rio Preto,RJ,0.66,0.67,0.806,0.533
2898,510310,Cocalinho,MT,0.66,0.674,0.807,0.528
2898,170330,Bom Jesus do Tocantins,TO,0.66,0.621,0.833,0.555
2898,350715,Bom Sucesso de Itarare,SP,0.66,0.605,0.775,0.613
2898,311900,Cordislandia,MG,0.66,0.654,0.807,0.544
2898,430517,Cerro Grande do Sul,RS,0.66,0.673,0.855,0.499
2898,411760,Palmas,PR,0.66,0.687,0.827,0.505
2898,292230,Muritiba,BA,0.66,0.629,0.796,0.573
2898,270890,Satuba,AL,0.66,0.619,0.794,0.585
2898,316443,Sao Sebastiao da Vargem Alegre,MG,0.66,0.631,0.827,0.552
2898,350535,Barra do Chapeu,SP,0.66,0.617,0.779,0.599
2898,500390,Figueirao,MS,0.66,0.677,0.83,0.511
2898,330050,Bom Jardim,RJ,0.66,0.707,0.809,0.503
2898,430607,Cristal do Sul,RS,0.66,0.641,0.826,0.542
2898,316640,Seritinga,MG,0.66,0.657,0.853,0.512
2924,421227,Passos Maia,SC,0.659,0.648,0.808,0.547
2924,312010,Couto de Magalhaes de Minas,MG,0.659,0.6,0.807,0.592
2924,520815,Gameleira de Goias,GO,0.659,0.692,0.828,0.499
2924,330615,Varre-Sai,RJ,0.659,0.636,0.81,0.555
2924,521830,Posse,GO,0.659,0.659,0.819,0.53
2924,210405,Estreito,MA,0.659,0.666,0.8,0.536
2924,230960,Pacajus,CE,0.659,0.609,0.788,0.596
2924,314290,Monte Azul,MG,0.659,0.611,0.811,0.578
2924,432026,Segredo,RS,0.659,0.673,0.811,0.525
2924,421825,Timbo Grande,SC,0.659,0.634,0.798,0.565
2924,231130,Quixada,CE,0.659,0.592,0.775,0.624
2924,230770,Maranguape,CE,0.659,0.587,0.788,0.618
2924,291770,Jaguarari,BA,0.659,0.644,0.806,0.551
2924,330160,Duas Barras,RJ,0.659,0.677,0.79,0.534
2924,240240,Carnauba dos Dantas,RN,0.659,0.624,0.796,0.577
2924,150650,Santa Isabel do Para,PA,0.659,0.622,0.798,0.576
2924,316400,Sao Pedro dos Ferros,MG,0.659,0.631,0.789,0.576
2924,170825,Fortaleza do Tabocao,TO,0.659,0.616,0.808,0.575
2924,171884,Sandolandia,TO,0.659,0.626,0.791,0.578
2924,330227,Japeri,RJ,0.659,0.637,0.809,0.555
2924,521230,Leopoldo de Bulhoes,GO,0.659,0.665,0.812,0.529
2924,150808,Tucuma,PA,0.659,0.67,0.813,0.525
2946,520552,Colinas do Sul,GO,0.658,0.633,0.82,0.549
2946,314190,Minduri,MG,0.658,0.631,0.805,0.56
2946,431085,Jaboticaba,RS,0.658,0.636,0.82,0.547
2946,313590,Jesuania,MG,0.658,0.675,0.831,0.507
2946,410870,Grandes Rios,PR,0.658,0.649,0.799,0.55
2946,130340,Parintins,AM,0.658,0.589,0.8,0.605
2946,521525,Novo Planalto,GO,0.658,0.623,0.831,0.55
2946,431460,Piratini,RS,0.658,0.672,0.821,0.517
2946,110090,Castanheiras,RO,0.658,0.65,0.803,0.547
2946,316330,Sao Jose do Divino,MG,0.658,0.627,0.778,0.583
2946,313520,Januaria,MG,0.658,0.611,0.82,0.568
2946,170390,Caseara,TO,0.658,0.647,0.825,0.534
2946,310910,Bueno Brandao,MG,0.658,0.662,0.848,0.507
2946,411680,Nova Cantu,PR,0.658,0.646,0.792,0.558
2946,160050,Oiapoque,AP,0.658,0.693,0.779,0.527
2946,500800,Terenos,MS,0.658,0.651,0.839,0.521
2946,313090,Inhapim,MG,0.658,0.642,0.829,0.535
2946,230523,Horizonte,CE,0.658,0.594,0.788,0.61
2964,354230,Redencao da Serra,SP,0.657,0.633,0.799,0.56
2964,421070,Matos Costa,SC,0.657,0.63,0.831,0.541
2964,316360,Sao Jose do Mantimento,MG,0.657,0.612,0.823,0.562
2964,320330,Mantenopolis,ES,0.657,0.636,0.81,0.551
2964,320430,Presidente Kennedy,ES,0.657,0.636,0.808,0.553
2964,510735,Sao Jose do Xingu,MT,0.657,0.703,0.828,0.487
2964,316060,Santo Hipolito,MG,0.657,0.641,0.824,0.536
2964,430130,Arroio Grande,RS,0.657,0.673,0.807,0.522
2964,110010,Guajara-Mirim,RO,0.657,0.663,0.823,0.519
2964,520551,Cocalzinho de Goias,GO,0.657,0.648,0.826,0.531
2964,420517,Entre Rios,SC,0.657,0.638,0.808,0.55
2964,430690,Encruzilhada do Sul,RS,0.657,0.677,0.875,0.478
2964,292950,Sao Sebastiao do Passe,BA,0.657,0.633,0.812,0.551
2964,314030,Marlieria,MG,0.657,0.629,0.838,0.537
2964,431055,Itacurubi,RS,0.657,0.692,0.804,0.509
2964,432215,Tunas,RS,0.657,0.659,0.794,0.541
2964,231340,Tiangua,CE,0.657,0.628,0.768,0.587
2964,312940,Ibertioga,MG,0.657,0.606,0.834,0.56
2964,312920,Heliodora,MG,0.657,0.656,0.822,0.527
2964,312190,Divinesia,MG,0.657,0.645,0.785,0.559
2964,260010,Afogados da Ingazeira,PE,0.657,0.623,0.807,0.565
2964,170030,Aguiarnopolis,TO,0.657,0.618,0.804,0.571
2986,290460,Brumado,BA,0.656,0.63,0.807,0.554
2986,310860,Brasilia de Minas,MG,0.656,0.612,0.813,0.568
2986,315000,Pescador,MG,0.656,0.615,0.831,0.552
2986,160023,Ferreira Gomes,AP,0.656,0.635,0.82,0.542
2986,431555,Rio dos Indios,RS,0.656,0.645,0.804,0.545
2986,320115,Brejetuba,ES,0.656,0.63,0.828,0.54
2986,310480,Augusto de Lima,MG,0.656,0.622,0.815,0.557
2986,310450,Arinos,MG,0.656,0.607,0.815,0.57
2986,510645,Planalto da Serra,MT,0.656,0.615,0.813,0.565
2986,311890,Cordisburgo,MG,0.656,0.644,0.786,0.558
2986,220220,Campo Maior,PI,0.656,0.629,0.793,0.566
2986,320316,Laranja da Terra,ES,0.656,0.633,0.81,0.55
2986,410700,Curiuva,PR,0.656,0.649,0.795,0.546
2986,510780,Santo Antonio do Leverger,MT,0.656,0.651,0.806,0.539
2986,510835,Vale de Sao Domingos,MT,0.656,0.658,0.765,0.56
2986,432135,Tavares,RS,0.656,0.692,0.828,0.492
2986,316710,Serro,MG,0.656,0.65,0.834,0.52
2986,314170,Mesquita,MG,0.656,0.638,0.796,0.555
2986,431210,Mata,RS,0.656,0.66,0.807,0.529
2986,411130,Itauna do Sul,PR,0.656,0.651,0.798,0.543
2986,410130,Antonio Olinto,PR,0.656,0.626,0.825,0.547
2986,230620,Itaicaba,CE,0.656,0.581,0.758,0.642
3008,150220,Capanema,PA,0.655,0.61,0.794,0.58
3008,431175,Manoel Viana,RS,0.655,0.686,0.766,0.534
3008,315400,Raul Soares,MG,0.655,0.658,0.823,0.52
3008,314900,Pedra Dourada,MG,0.655,0.631,0.827,0.539
3008,410304,Boa Ventura de Sao Roque,PR,0.655,0.635,0.802,0.553
3008,411430,Mandirituba,PR,0.655,0.677,0.807,0.515
3008,521487,Nova Iguacu de Goias,GO,0.655,0.642,0.812,0.54
3008,432375,Vitoria das Missoes,RS,0.655,0.659,0.809,0.526
3008,311390,Carmo da Cachoeira,MG,0.655,0.672,0.801,0.523
3008,230110,Aracati,CE,0.655,0.607,0.742,0.624
3008,312380,Engenheiro Navarro,MG,0.655,0.599,0.791,0.594
3008,310640,Belo Vale,MG,0.655,0.672,0.814,0.514
3008,311600,Chale,MG,0.655,0.636,0.787,0.561
3008,353230,Natividade da Serra,SP,0.655,0.664,0.814,0.52
3008,510779,Santo Antonio do Leste,MT,0.655,0.658,0.853,0.501
3008,241210,Sao Joao do Sabugi,RN,0.655,0.62,0.779,0.581
3008,140050,Sao Joao da Baliza,RR,0.655,0.614,0.78,0.587
3008,520310,Baliza,GO,0.655,0.614,0.819,0.558
3008,510810,Tesouro,MT,0.655,0.635,0.791,0.56
3008,313790,Lamim,MG,0.655,0.623,0.828,0.546
3008,312720,Funilandia,MG,0.655,0.612,0.844,0.545
3008,412620,Sapopema,PR,0.655,0.695,0.795,0.509
3030,500450,Itapora,MS,0.654,0.66,0.809,0.523
3030,420325,Capao Alto,SC,0.654,0.68,0.796,0.516
3030,231250,Sao Joao do Jaguaribe,CE,0.654,0.62,0.784,0.576
3030,430635,Dezesseis de Novembro,RS,0.654,0.625,0.809,0.553
3030,241060,Rafael Godeiro,RN,0.654,0.583,0.789,0.607
3030,172097,Talisma,TO,0.654,0.654,0.801,0.535
3030,292770,Santa Cruz Cabralia,BA,0.654,0.624,0.784,0.571
3030,520670,Damianopolis,GO,0.654,0.614,0.815,0.558
3030,520495,Campos Verdes,GO,0.654,0.608,0.796,0.577
3030,521810,Portelandia,GO,0.654,0.68,0.803,0.513
3030,411930,Pinhao,PR,0.654,0.649,0.806,0.534
3030,330575,Tangua,RJ,0.654,0.644,0.793,0.548
3030,330560,Silva Jardim,RJ,0.654,0.657,0.793,0.536
3030,312930,Iapu,MG,0.654,0.639,0.819,0.535
3030,312730,Galileia,MG,0.654,0.645,0.795,0.546
3030,312670,Francisco Sa,MG,0.654,0.605,0.808,0.572
3030,130200,Itapiranga,AM,0.654,0.594,0.792,0.594
3030,240300,Cruzeta,RN,0.654,0.602,0.748,0.621
3030,310030,Abre Campo,MG,0.654,0.646,0.823,0.525
3030,292300,Nova Vicosa,BA,0.654,0.657,0.78,0.546
3030,320405,Pedro Canario,ES,0.654,0.643,0.812,0.536
3030,320280,Itapemirim,ES,0.654,0.64,0.808,0.54
3030,421535,Saltinho,SC,0.654,0.639,0.795,0.551
3030,320200,Dores do Rio Preto,ES,0.654,0.635,0.813,0.542
3030,316556,Sem-Peixe,MG,0.654,0.623,0.826,0.543
3055,313180,Itabirinha,MG,0.653,0.625,0.838,0.531
3055,210910,Presidente Dutra,MA,0.653,0.628,0.788,0.563
3055,260760,Ilha de Itamaraca,PE,0.653,0.627,0.809,0.548
3055,412310,Santa Amelia,PR,0.653,0.655,0.809,0.526
3055,520830,Divinopolis de Goias,GO,0.653,0.624,0.813,0.55
3055,520460,Campestre de Goias,GO,0.653,0.628,0.799,0.556
3055,522145,Trombas,GO,0.653,0.628,0.812,0.547
3055,510631,Novo Santo Antonio,MT,0.653,0.64,0.829,0.526
3055,311230,Capelinha,MG,0.653,0.641,0.824,0.527
3055,261370,Sao Lourenco da Mata,PE,0.653,0.614,0.793,0.571
3055,315610,Ritapolis,MG,0.653,0.649,0.815,0.526
3055,310790,Bom Repouso,MG,0.653,0.647,0.821,0.523
3055,421505,Rio Rufino,SC,0.653,0.652,0.806,0.53
3055,316230,Sao Joao da Mata,MG,0.653,0.676,0.822,0.501
3055,120025,Epitaciolandia,AC,0.653,0.654,0.771,0.553
3070,230725,Jijoca de Jericoacoara,CE,0.652,0.614,0.723,0.625
3070,210255,Campestre do Maranhao,MA,0.652,0.611,0.774,0.586
3070,320016,Agua Doce do Norte,ES,0.652,0.619,0.819,0.546
3070,520945,Guarinos,GO,0.652,0.604,0.815,0.563
3070,510650,Pocone,MT,0.652,0.643,0.806,0.534
3070,430471,Caraa,RS,0.652,0.661,0.83,0.505
3070,430975,Ibarama,RS,0.652,0.686,0.792,0.511
3070,230600,Iracema,CE,0.652,0.597,0.733,0.632
3070,411575,Maua da Serra,PR,0.652,0.661,0.793,0.529
3070,510682,Porto Esperidiao,MT,0.652,0.666,0.795,0.523
3070,411050,Ipiranga,PR,0.652,0.684,0.828,0.489
3070,330513,Sao Jose de Uba,RJ,0.652,0.633,0.798,0.548
3070,316730,Silveirania,MG,0.652,0.645,0.841,0.511
3070,260940,Moreno,PE,0.652,0.61,0.805,0.564
3070,432045,Serio,RS,0.652,0.695,0.847,0.471
3070,410850,General Carneiro,PR,0.652,0.638,0.816,0.532
3070,311490,Casa Grande,MG,0.652,0.608,0.823,0.555
3070,110092,Chupinguaia,RO,0.652,0.659,0.82,0.514
3070,431912,Sao Martinho da Serra,RS,0.652,0.659,0.848,0.496
3070,312850,Guarara,MG,0.652,0.65,0.802,0.532
3090,315860,Santana do Deserto,MG,0.651,0.66,0.849,0.493
3090,521990,Sao Francisco de Goias,GO,0.651,0.658,0.825,0.509
3090,411727,Nova Tebas,PR,0.651,0.632,0.788,0.553
3090,315220,Porteirinha,MG,0.651,0.593,0.796,0.585
3090,510620,Nova Brasilandia,MT,0.651,0.673,0.845,0.485
3090,170240,Arraias,TO,0.651,0.636,0.829,0.523
3090,411140,Ivai,PR,0.651,0.654,0.791,0.534
3090,500797,Taquarussu,MS,0.651,0.657,0.769,0.545
3090,313020,Igaratinga,MG,0.651,0.682,0.842,0.481
3090,316670,Serra dos Aimores,MG,0.651,0.653,0.784,0.539
3090,317170,Virginia,MG,0.651,0.635,0.829,0.523
3090,316150,Sao Geraldo,MG,0.651,0.656,0.831,0.507
3090,316830,Taquaracu de Minas,MG,0.651,0.643,0.818,0.525
3090,353282,Nova Campina,SP,0.651,0.598,0.799,0.577
3090,170110,Aparecida do Rio Negro,TO,0.651,0.593,0.791,0.588
3090,260620,Goiana,PE,0.651,0.614,0.779,0.576
3090,312060,Crucilandia,MG,0.651,0.653,0.816,0.518
3090,431845,Sao Jose das Missoes,RS,0.651,0.652,0.782,0.542
3090,171889,Santa Rita do Tocantins,TO,0.651,0.63,0.83,0.527
3090,314995,Periquito,MG,0.651,0.593,0.839,0.555
3090,230720,Jati,CE,0.651,0.562,0.776,0.634
3090,521560,Padre Bernardo,GO,0.651,0.67,0.801,0.515
3090,500750,Rochedo,MS,0.651,0.676,0.83,0.491
3090,510035,Alto Boa Vista,MT,0.651,0.613,0.803,0.561
3090,210120,Bacabal,MA,0.651,0.619,0.753,0.591
3115,312733,Gameleiras,MG,0.65,0.559,0.796,0.618
3115,311190,Cana Verde,MG,0.65,0.652,0.821,0.512
3115,140045,Pacaraima,RR,0.65,0.624,0.788,0.558
3115,314040,Marmelopolis,MG,0.65,0.615,0.806,0.553
3115,171750,Pium,TO,0.65,0.633,0.822,0.527
3115,313320,Itanhomi,MG,0.65,0.656,0.831,0.503
3115,430450,Cangucu,RS,0.65,0.683,0.819,0.491
3115,311380,Carmesia,MG,0.65,0.631,0.805,0.54
3115,520753,Faina,GO,0.65,0.644,0.799,0.534
3115,412853,Ventania,PR,0.65,0.633,0.798,0.543
3115,431237,Monte Alegre dos Campos,RS,0.65,0.667,0.822,0.501
3115,315490,Rio Casca,MG,0.65,0.651,0.813,0.519
3115,430200,Barros Cassal,RS,0.65,0.69,0.795,0.5
3115,314250,Monjolos,MG,0.65,0.612,0.819,0.548
3115,110003,Cabixi,RO,0.65,0.65,0.757,0.559
3115,171110,Itapora do Tocantins,TO,0.65,0.613,0.842,0.531
3115,510615,Nova Bandeirantes,MT,0.65,0.696,0.842,0.469
3115,220450,Guadalupe,PI,0.65,0.639,0.794,0.542
3115,510770,Rosario Oeste,MT,0.65,0.653,0.807,0.52
3115,431446,Pinhal da Serra,RS,0.65,0.641,0.835,0.513
3115,316255,Sao Joao do Manhuacu,MG,0.65,0.659,0.836,0.498
3136,310550,Barao de Monte Alto,MG,0.649,0.619,0.827,0.533
3136,500625,Novo Horizonte do Sul,MS,0.649,0.656,0.798,0.523
3136,310130,Alagoa,MG,0.649,0.634,0.832,0.518
3136,430512,Cerrito,RS,0.649,0.657,0.824,0.504
3136,432237,Unistalda,RS,0.649,0.626,0.804,0.542
3136,510642,Peixoto de Azevedo,MT,0.649,0.691,0.761,0.521
3136,250215,Boa Vista,PB,0.649,0.59,0.796,0.582
3136,270030,Arapiraca,AL,0.649,0.638,0.78,0.549
3136,521205,Jesupolis,GO,0.649,0.642,0.814,0.522
3136,140060,Sao Luiz,RR,0.649,0.605,0.788,0.574
3136,280060,Barra dos Coqueiros,SE,0.649,0.647,0.776,0.545
3136,110148,Sao Felipe D'Oeste,RO,0.649,0.615,0.78,0.571
3136,420970,Lebon Regis,SC,0.649,0.632,0.806,0.537
3136,311170,Canaa,MG,0.649,0.644,0.798,0.532
3136,510628,Novo Sao Joaquim,MT,0.649,0.658,0.819,0.507
3136,431173,Mampituba,RS,0.649,0.65,0.813,0.517
3136,250180,Bayeux,PB,0.649,0.619,0.779,0.566
3136,211220,Timon,MA,0.649,0.614,0.768,0.579
3136,110080,Candeias do Jamari,RO,0.649,0.652,0.819,0.512
3136,291750,Jacobina,BA,0.649,0.636,0.772,0.558
3156,430637,Dilermando de Aguiar,RS,0.648,0.681,0.864,0.463
3156,311370,Carlos Chagas,MG,0.648,0.641,0.826,0.513
3156,312570,Felixlandia,MG,0.648,0.651,0.815,0.514
3156,316260,Sao Joao do Oriente,MG,0.648,0.631,0.805,0.536
3156,311220,Capela Nova,MG,0.648,0.602,0.797,0.568
3156,310945,Cabeceira Grande,MG,0.648,0.638,0.788,0.542
3156,231360,Ubajara,CE,0.648,0.595,0.769,0.594
3156,315800,Santa Maria de Itabira,MG,0.648,0.622,0.821,0.533
3156,261250,Santa Cruz do Capibaribe,PE,0.648,0.667,0.806,0.506
3156,330115,Cardoso Moreira,RJ,0.648,0.653,0.782,0.534
3156,314780,Passa-Vinte,MG,0.648,0.662,0.809,0.507
3156,314360,Morro da Garca,MG,0.648,0.619,0.816,0.538
3156,170105,Angico,TO,0.648,0.576,0.773,0.612
3156,412175,Reserva do Iguacu,PR,0.648,0.636,0.82,0.521
3156,312690,Frei Inocencio,MG,0.648,0.624,0.779,0.559
3156,315530,Rio Manso,MG,0.648,0.676,0.802,0.501
3172,230250,Brejo Santo,CE,0.647,0.596,0.768,0.592
3172,315880,Santana do Jacare,MG,0.647,0.655,0.79,0.523
3172,150620,Salinopolis,PA,0.647,0.628,0.798,0.541
3172,130353,Presidente Figueiredo,AM,0.647,0.627,0.802,0.538
3172,500280,Caracol,MS,0.647,0.628,0.826,0.522
3172,290490,Cachoeira,BA,0.647,0.615,0.762,0.577
3172,221130,Valenca do Piaui,PI,0.647,0.62,0.773,0.566
3172,280210,Estancia,SE,0.647,0.627,0.782,0.552
3172,320245,Ibatiba,ES,0.647,0.651,0.83,0.501
3172,420243,Bocaina do Sul,SC,0.647,0.642,0.768,0.549
3172,312737,Goiabeira,MG,0.647,0.628,0.799,0.539
3172,522220,Vila Boa,GO,0.647,0.619,0.818,0.534
3172,314380,Munhoz,MG,0.647,0.634,0.821,0.52
3172,315910,Santana dos Montes,MG,0.647,0.608,0.801,0.557
3186,110032,Sao Miguel do Guapore,RO,0.646,0.644,0.781,0.537
3186,231060,Penaforte,CE,0.646,0.566,0.761,0.626
3186,432252,Vale Verde,RS,0.646,0.666,0.816,0.497
3186,240690,Lucrecia,RN,0.646,0.624,0.785,0.551
3186,110060,Cacaulandia,RO,0.646,0.664,0.801,0.506
3186,315060,Piracema,MG,0.646,0.646,0.809,0.515
3186,313250,Itamarandiba,MG,0.646,0.618,0.798,0.547
3186,292860,Santo Amaro,BA,0.646,0.626,0.772,0.559
3186,330530,Sao Sebastiao do Alto,RJ,0.646,0.638,0.789,0.536
3186,313865,Lontra,MG,0.646,0.589,0.794,0.577
3186,312580,Fernandes Tourinho,MG,0.646,0.608,0.807,0.55
3186,310180,Alpercata,MG,0.646,0.629,0.824,0.521
3186,311480,Carvalhos,MG,0.646,0.667,0.82,0.492
3186,150840,Xinguara,PA,0.646,0.671,0.8,0.503
3186,230350,Cascavel,CE,0.646,0.587,0.793,0.578
3201,312352,Durande,MG,0.645,0.626,0.842,0.508
3201,411435,Manfrinopolis,PR,0.645,0.642,0.805,0.52
3201,240850,Ouro Branco,RN,0.645,0.61,0.789,0.558
3201,293320,Vera Cruz,BA,0.645,0.632,0.817,0.52
3201,310090,Aguas Formosas,MG,0.645,0.624,0.811,0.531
3201,510550,Vila Bela da Santissima Trindade,MT,0.645,0.644,0.843,0.495
3201,410845,Foz do Jordao,PR,0.645,0.654,0.828,0.496
3201,310720,Bocaina de Minas,MG,0.645,0.665,0.848,0.476
3201,310300,Antonio Dias,MG,0.645,0.624,0.849,0.507
3201,221000,Sao Joao do Piaui,PI,0.645,0.615,0.769,0.567
3201,171800,Porto Alegre do Tocantins,TO,0.645,0.586,0.785,0.584
3201,316805,Taparuba,MG,0.645,0.604,0.799,0.557
3201,320370,Muniz Freire,ES,0.645,0.637,0.821,0.512
3201,280250,General Maynard,SE,0.645,0.609,0.776,0.567
3201,431920,Sao Nicolau,RS,0.645,0.658,0.778,0.523
3201,241420,Tibau do Sul,RN,0.645,0.672,0.794,0.504
3201,231310,Tabuleiro do Norte,CE,0.645,0.62,0.791,0.547
3201,522068,Simolandia,GO,0.645,0.595,0.826,0.546
3201,410773,Fernandes Pinheiro,PR,0.645,0.647,0.791,0.525
3201,150550,Paragominas,PA,0.645,0.667,0.781,0.514
3201,260805,Jatoba,PE,0.645,0.604,0.775,0.573
3222,314400,Mutum,MG,0.644,0.635,0.822,0.511
3222,316380,Sao Miguel do Anta,MG,0.644,0.616,0.828,0.523
3222,430605,Cristal,RS,0.644,0.687,0.826,0.471
3222,410715,Diamante D'Oeste,PR,0.644,0.647,0.776,0.532
3222,520990,Iaciara,GO,0.644,0.615,0.826,0.527
3222,312370,Engenheiro Caldas,MG,0.644,0.632,0.815,0.518
3222,170625,Crixas do Tocantins,TO,0.644,0.603,0.798,0.555
3222,230435,Forquilha,CE,0.644,0.583,0.76,0.602
3222,316570,Senador Firmino,MG,0.644,0.639,0.829,0.505
3222,130190,Itacoatiara,AM,0.644,0.618,0.811,0.534
3222,240760,Messias Targino,RN,0.644,0.608,0.779,0.565
3222,230410,Crateus,CE,0.644,0.618,0.787,0.55
3234,110130,Mirante da Serra,RO,0.643,0.673,0.8,0.494
3234,110026,Rio Crespo,RO,0.643,0.637,0.813,0.513
3234,270770,Rio Largo,AL,0.643,0.616,0.788,0.547
3234,110014,Nova Brasilandia D'Oeste,RO,0.643,0.664,0.763,0.524
3234,171430,Nazare,TO,0.643,0.584,0.792,0.576
3234,421105,Monte Carlo,SC,0.643,0.648,0.804,0.511
3234,110034,Alvorada D'Oeste,RO,0.643,0.654,0.763,0.534
3234,160020,Calcoene,AP,0.643,0.636,0.759,0.55
3234,431125,Lagoao,RS,0.643,0.641,0.822,0.505
3234,172049,Sao Valerio da Natividade,TO,0.643,0.605,0.814,0.539
3234,310440,Argirita,MG,0.643,0.645,0.817,0.505
3234,500090,Antonio Joao,MS,0.643,0.633,0.799,0.526
3234,316700,Serranos,MG,0.643,0.638,0.834,0.499
3234,430965,Hulha Negra,RS,0.643,0.653,0.796,0.512
3234,521483,Nova Crixas,GO,0.643,0.674,0.813,0.485
3234,280150,Carmopolis,SE,0.643,0.623,0.783,0.546
3234,292350,Palmeiras,BA,0.643,0.608,0.782,0.56
3234,110155,Teixeiropolis,RO,0.643,0.653,0.818,0.498
3234,313560,Jequitai,MG,0.643,0.605,0.797,0.552
3234,291160,Governador Mangabeira,BA,0.643,0.594,0.754,0.594
3254,270470,Marechal Deodoro,AL,0.642,0.641,0.793,0.52
3254,250880,Malta,PB,0.642,0.62,0.8,0.533
3254,500755,Santa Rita do Pardo,MS,0.642,0.655,0.8,0.505
3254,150050,Almeirim,PA,0.642,0.659,0.809,0.497
3254,280360,Laranjeiras,SE,0.642,0.589,0.772,0.582
3254,313930,Manga,MG,0.642,0.624,0.799,0.53
3254,241300,Sao Vicente,RN,0.642,0.606,0.787,0.556
3254,310170,Almenara,MG,0.642,0.636,0.803,0.518
3254,220290,Corrente,PI,0.642,0.62,0.789,0.54
3254,241142,Santana do Serido,RN,0.642,0.595,0.767,0.58
3254,411705,Nova Laranjeiras,PR,0.642,0.614,0.833,0.517
3254,260160,Belem de Sao Francisco,PE,0.642,0.611,0.784,0.553
3254,280290,Itabaiana,SE,0.642,0.645,0.801,0.513
3254,170300,Babaculandia,TO,0.642,0.589,0.792,0.568
3254,431973,Sao Valerio do Sul,RS,0.642,0.674,0.816,0.48
3254,314750,Passabem,MG,0.642,0.631,0.787,0.533
3254,231140,Quixeramobim,CE,0.642,0.592,0.789,0.567
3254,240380,Florania,RN,0.642,0.611,0.775,0.56
3254,160010,Amapa,AP,0.642,0.631,0.79,0.532
3254,311880,Coracao de Jesus,MG,0.642,0.575,0.808,0.57
3254,170310,Barrolandia,TO,0.642,0.6,0.817,0.541
3275,250620,Frei Martinho,PB,0.641,0.631,0.77,0.542
3275,210550,Joao Lisboa,MA,0.641,0.585,0.785,0.573
3275,110147,Primavera de Rondonia,RO,0.641,0.645,0.799,0.512
3275,350540,Barra do Turvo,SP,0.641,0.625,0.792,0.532
3275,314505,Nova Porteirinha,MG,0.641,0.584,0.811,0.556
3275,261500,Taquaritinga do Norte,PE,0.641,0.636,0.796,0.52
3275,230100,Aquiraz,CE,0.641,0.608,0.788,0.55
3275,420340,Campo Belo do Sul,SC,0.641,0.648,0.768,0.528
3275,313210,Itacarambi,MG,0.641,0.593,0.787,0.564
3275,210110,Axixa,MA,0.641,0.535,0.776,0.634
3275,310250,Amparo do Serra,MG,0.641,0.616,0.811,0.528
3275,251490,Sao Mamede,PB,0.641,0.617,0.765,0.558
3275,110001,Alta Floresta D'Oeste,RO,0.641,0.657,0.763,0.526
3275,250485,Coxixola,PB,0.641,0.586,0.794,0.567
3275,292250,Nazare,BA,0.641,0.637,0.777,0.532
