Posicao,ID,name,UF,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
2755,311020,Cajuri,MG,0.534,0.571,0.723,0.369
2755,430468,Capela de Santana,RS,0.534,0.619,0.792,0.311
2755,313540,Jeceaba,MG,0.534,0.579,0.765,0.343
2755,355120,Sarutaia,SP,0.534,0.589,0.758,0.341
2755,410600,Congonhinhas,PR,0.534,0.57,0.707,0.378
2771,420555,Frei Rogerio,SC,0.533,0.594,0.723,0.352
2771,241210,Sao Joao do Sabugi,RN,0.533,0.538,0.76,0.37
2771,317043,Uniao de Minas,MG,0.533,0.625,0.742,0.327
2771,260600,Garanhuns,PE,0.533,0.599,0.706,0.358
2771,311490,Casa Grande,MG,0.533,0.585,0.72,0.359
2771,431070,Itatiba do Sul,RS,0.533,0.595,0.775,0.328
2771,410290,Bituruna,PR,0.533,0.599,0.739,0.342
2771,420790,Irineopolis,SC,0.533,0.635,0.781,0.306
2771,522000,Sao Joao D'Alianca,GO,0.533,0.654,0.753,0.308
2771,110015,Ouro Preto do Oeste,RO,0.533,0.658,0.704,0.326
2771,230970,Pacatuba,CE,0.533,0.52,0.743,0.393
2771,316120,Sao Francisco de Paula,MG,0.533,0.598,0.737,0.344
2771,430692,Engenho Velho,RS,0.533,0.595,0.748,0.34
2771,520080,Alvorada do Norte,GO,0.533,0.587,0.702,0.367
2771,150220,Capanema,PA,0.533,0.572,0.754,0.352
2771,431123,Lagoa Bonita do Sul,RS,0.533,0.599,0.757,0.333
2771,352215,Itaoca,SP,0.533,0.525,0.712,0.404
2788,316640,Seritinga,MG,0.532,0.562,0.761,0.352
2788,430825,Floriano Peixoto,RS,0.532,0.579,0.792,0.328
2788,410715,Diamante D'Oeste,PR,0.532,0.579,0.722,0.361
2788,412470,Sao Jeronimo da Serra,PR,0.532,0.578,0.738,0.353
2788,432057,Sete de Setembro,RS,0.532,0.552,0.779,0.35
2788,320430,Presidente Kennedy,ES,0.532,0.584,0.702,0.367
2788,410850,General Carneiro,PR,0.532,0.607,0.713,0.348
2788,316292,Sao Joaquim de Bicas,MG,0.532,0.595,0.75,0.337
2788,431973,Sao Valerio do Sul,RS,0.532,0.554,0.777,0.349
2788,316080,Sao Bento Abade,MG,0.532,0.588,0.724,0.353
2798,421915,Vargem,SC,0.531,0.626,0.772,0.309
2798,320300,Iuna,ES,0.531,0.648,0.757,0.305
2798,431455,Pirapo,RS,0.531,0.536,0.738,0.378
2798,261220,Salgueiro,PE,0.531,0.572,0.745,0.351
2798,410975,Ibema,PR,0.531,0.585,0.717,0.357
2798,430462,Capao Bonito do Sul,RS,0.531,0.64,0.724,0.323
2798,316520,Sao Thome das Letras,MG,0.531,0.628,0.724,0.329
2798,290850,Conceicao do Jacuipe,BA,0.531,0.569,0.67,0.392
2798,312730,Galileia,MG,0.531,0.58,0.715,0.361
2798,313320,Itanhomi,MG,0.531,0.563,0.74,0.36
2798,291840,Juazeiro,BA,0.531,0.609,0.668,0.369
2809,316360,Sao Jose do Mantimento,MG,0.53,0.544,0.724,0.379
2809,315610,Ritapolis,MG,0.53,0.57,0.713,0.367
2809,510343,Curvelandia,MT,0.53,0.594,0.723,0.346
2809,520393,Buriti de Goias,GO,0.53,0.552,0.717,0.377
2809,411373,Luiziana,PR,0.53,0.581,0.694,0.37
2809,431449,Pinheirinho do Vale,RS,0.53,0.577,0.748,0.345
2809,412862,Alto Paraiso,PR,0.53,0.57,0.748,0.35
2809,432026,Segredo,RS,0.53,0.573,0.729,0.357
2809,231060,Penaforte,CE,0.53,0.508,0.727,0.403
2809,261370,Sao Lourenco da Mata,PE,0.53,0.553,0.712,0.379
2809,150613,Redencao,PA,0.53,0.63,0.738,0.32
2809,510410,Guaranta do Norte,MT,0.53,0.674,0.725,0.305
2809,510726,Santo Afonso,MT,0.53,0.574,0.729,0.355
2809,314540,Olaria,MG,0.53,0.617,0.759,0.318
2809,421105,Monte Carlo,SC,0.53,0.577,0.75,0.344
2809,313110,Inimutaba,MG,0.53,0.536,0.709,0.391
2825,260805,Jatoba,PE,0.529,0.529,0.726,0.385
2825,310170,Almenara,MG,0.529,0.598,0.711,0.349
2825,410754,Espigao Alto do Iguacu,PR,0.529,0.595,0.724,0.344
2825,292230,Muritiba,BA,0.529,0.544,0.675,0.403
2825,280670,Sao Cristovao,SE,0.529,0.56,0.719,0.368
2825,311290,Caputira,MG,0.529,0.605,0.709,0.345
2825,150150,Benevides,PA,0.529,0.571,0.691,0.376
2825,314160,Merces,MG,0.529,0.586,0.759,0.332
2825,330227,Japeri,RJ,0.529,0.597,0.694,0.357
2825,410965,Honorio Serpa,PR,0.529,0.546,0.738,0.368
2825,291640,Itapetinga,BA,0.529,0.592,0.68,0.368
2825,500800,Terenos,MS,0.529,0.618,0.746,0.322
2825,510779,Santo Antonio do Leste,MT,0.529,0.593,0.778,0.32
2825,311970,Coronel Xavier Chaves,MG,0.529,0.553,0.736,0.364
2825,430635,Dezesseis de Novembro,RS,0.529,0.536,0.774,0.356
2825,431673,Santa Cecilia do Sul,RS,0.529,0.641,0.828,0.279
2825,312737,Goiabeira,MG,0.529,0.538,0.713,0.385
2825,310720,Bocaina de Minas,MG,0.529,0.618,0.774,0.31
2825,520015,Adelandia,GO,0.529,0.582,0.712,0.357
2844,411680,Nova Cantu,PR,0.528,0.595,0.698,0.355
2844,314220,Mirai,MG,0.528,0.621,0.737,0.322
2844,411510,Mariluz,PR,0.528,0.586,0.698,0.36
2844,510650,Pocone,MT,0.528,0.562,0.711,0.368
2844,510140,Aripuana,MT,0.528,0.688,0.715,0.299
2844,313370,Itatiaiucu,MG,0.528,0.597,0.728,0.339
2844,240360,Extremoz,RN,0.528,0.566,0.711,0.366
2844,314170,Mesquita,MG,0.528,0.582,0.711,0.356
2844,316910,Toledo,MG,0.528,0.635,0.761,0.304
2844,320330,Mantenopolis,ES,0.528,0.598,0.702,0.351
2844,410870,Grandes Rios,PR,0.528,0.571,0.736,0.35
2844,430975,Ibarama,RS,0.528,0.592,0.743,0.335
2844,411705,Nova Laranjeiras,PR,0.528,0.587,0.748,0.336
2844,522155,Turvelandia,GO,0.528,0.626,0.75,0.314
2844,170386,Cariri do Tocantins,TO,0.528,0.623,0.73,0.324
2844,312690,Frei Inocencio,MG,0.528,0.582,0.715,0.353
2844,521410,Mutunopolis,GO,0.528,0.589,0.704,0.354
2844,261590,Tuparetama,PE,0.528,0.522,0.714,0.395
2844,421189,Painel,SC,0.528,0.64,0.732,0.314
2844,250370,Cajazeiras,PB,0.528,0.58,0.717,0.353
2844,240080,Angicos,RN,0.528,0.543,0.736,0.368
2844,432232,Turucu,RS,0.528,0.606,0.729,0.333
2866,312083,Cuparaque,MG,0.527,0.571,0.783,0.327
2866,320016,Agua Doce do Norte,ES,0.527,0.555,0.719,0.366
2866,317170,Virginia,MG,0.527,0.564,0.762,0.34
2866,430995,Ibirapuita,RS,0.527,0.579,0.765,0.331
2866,316280,Sao Joao Evangelista,MG,0.527,0.54,0.713,0.38
2866,520520,Caturai,GO,0.527,0.585,0.742,0.338
2866,231180,Russas,CE,0.527,0.533,0.76,0.361
2866,314380,Munhoz,MG,0.527,0.648,0.761,0.297
2866,320400,Pancas,ES,0.527,0.585,0.719,0.348
2866,280060,Barra dos Coqueiros,SE,0.527,0.559,0.681,0.385
2866,313740,Lagoa Dourada,MG,0.527,0.587,0.746,0.334
2866,353240,Nazare Paulista,SP,0.527,0.639,0.743,0.309
2866,261100,Petrolandia,PE,0.527,0.541,0.707,0.383
2866,171840,Presidente Kennedy,TO,0.527,0.544,0.699,0.386
2880,411575,Maua da Serra,PR,0.526,0.609,0.738,0.324
2880,431697,Santa Margarida do Sul,RS,0.526,0.561,0.846,0.306
2880,410773,Fernandes Pinheiro,PR,0.526,0.576,0.748,0.337
2880,317057,Vargem Alegre,MG,0.526,0.531,0.751,0.365
2880,241142,Santana do Serido,RN,0.526,0.501,0.736,0.394
2880,150050,Almeirim,PA,0.526,0.66,0.733,0.3
2880,521975,Santo Antonio do Descoberto,GO,0.526,0.576,0.755,0.334
2880,315870,Santana do Garambeu,MG,0.526,0.552,0.72,0.366
2880,170555,Combinado,TO,0.526,0.574,0.709,0.358
2880,411930,Pinhao,PR,0.526,0.587,0.712,0.348
2890,313640,Joaquim Felicio,MG,0.525,0.576,0.72,0.349
2890,320280,Itapemirim,ES,0.525,0.59,0.702,0.349
2890,313770,Lajinha,MG,0.525,0.604,0.712,0.336
2890,314210,Miradouro,MG,0.525,0.587,0.739,0.334
2890,510830,Uniao do Sul,MT,0.525,0.686,0.753,0.28
2890,316840,Tarumirim,MG,0.525,0.558,0.724,0.358
2890,353282,Nova Campina,SP,0.525,0.596,0.706,0.344
2890,312940,Ibertioga,MG,0.525,0.567,0.766,0.334
2890,310330,Aracitaba,MG,0.525,0.571,0.759,0.334
2890,292200,Mucuri,BA,0.525,0.607,0.679,0.351
2890,314230,Moeda,MG,0.525,0.596,0.736,0.33
2890,521565,Palestina de Goias,GO,0.525,0.599,0.735,0.328
2902,510623,Nova Olimpia,MT,0.524,0.625,0.736,0.312
2902,320305,Jaguare,ES,0.524,0.615,0.702,0.333
2902,311370,Carlos Chagas,MG,0.524,0.595,0.737,0.328
2902,520460,Campestre de Goias,GO,0.524,0.584,0.746,0.33
2902,150260,Colares,PA,0.524,0.511,0.714,0.395
2902,231130,Quixada,CE,0.524,0.518,0.743,0.374
2902,293010,Senhor do Bonfim,BA,0.524,0.602,0.648,0.368
2902,411925,Pinhal de Sao Bento,PR,0.524,0.559,0.755,0.34
2902,292520,Pojuca,BA,0.524,0.572,0.68,0.369
2902,110146,Pimenteiras do Oeste,RO,0.524,0.53,0.71,0.382
2902,313460,Jaboticatubas,MG,0.524,0.619,0.737,0.316
2902,430050,Alpestre,RS,0.524,0.564,0.769,0.332
2902,293077,Sobradinho,BA,0.524,0.567,0.639,0.398
2902,251340,Santa Luzia,PB,0.524,0.542,0.705,0.376
2902,312110,Delfim Moreira,MG,0.524,0.598,0.771,0.312
2902,241200,Sao Goncalo do Amarante,RN,0.524,0.543,0.735,0.361
2902,280160,Cedro de Sao Joao,SE,0.524,0.519,0.684,0.406
2902,316557,Senador Amaral,MG,0.524,0.615,0.751,0.311
2902,316480,Sao Sebastiao do Rio Preto,MG,0.524,0.562,0.713,0.359
2902,510627,Novo Horizonte do Norte,MT,0.524,0.578,0.729,0.342
2902,230770,Maranguape,CE,0.524,0.526,0.736,0.372
2923,231250,Sao Joao do Jaguaribe,CE,0.523,0.533,0.765,0.351
2923,521540,Ouro Verde de Goias,GO,0.523,0.59,0.722,0.335
2923,320501,Sooretama,ES,0.523,0.591,0.719,0.337
2923,410310,Bocaiuva do Sul,PR,0.523,0.618,0.723,0.321
2923,312900,Guiricema,MG,0.523,0.569,0.782,0.322
2923,230110,Aracati,CE,0.523,0.53,0.697,0.388
2923,314995,Periquito,MG,0.523,0.523,0.75,0.364
2923,310945,Cabeceira Grande,MG,0.523,0.574,0.771,0.324
2923,314040,Marmelopolis,MG,0.523,0.574,0.746,0.334
2923,522028,Sao Patricio,GO,0.523,0.562,0.715,0.356
2923,521230,Leopoldo de Bulhoes,GO,0.523,0.622,0.737,0.312
2923,520929,Guaraita,GO,0.523,0.536,0.697,0.383
2935,314490,Nova Modica,MG,0.522,0.55,0.695,0.373
2935,231310,Tabuleiro do Norte,CE,0.522,0.549,0.76,0.341
2935,315800,Santa Maria de Itabira,MG,0.522,0.588,0.742,0.326
2935,314435,Naque,MG,0.522,0.544,0.723,0.362
2935,291610,Itaparica,BA,0.522,0.558,0.689,0.371
2935,316330,Sao Jose do Divino,MG,0.522,0.554,0.695,0.369
2935,432045,Serio,RS,0.522,0.589,0.781,0.31
2935,330615,Varre-Sai,RJ,0.522,0.608,0.692,0.338
2935,510300,Chapada dos Guimaraes,MT,0.522,0.619,0.735,0.313
2935,260950,Nazare da Mata,PE,0.522,0.549,0.712,0.363
2935,412750,Tibagi,PR,0.522,0.584,0.762,0.32
2935,421575,Sao Bernardino,SC,0.522,0.598,0.747,0.319
2947,412265,Rosario do Ivai,PR,0.521,0.556,0.694,0.366
2947,311380,Carmesia,MG,0.521,0.548,0.744,0.347
2947,522157,Uirapuru,GO,0.521,0.532,0.737,0.361
2947,293320,Vera Cruz,BA,0.521,0.579,0.689,0.355
2947,140020,Caracarai,RR,0.521,0.594,0.702,0.339
2947,411007,Imbau,PR,0.521,0.574,0.694,0.355
2947,291360,Ilheus,BA,0.521,0.607,0.708,0.329
2947,510805,Terra Nova do Norte,MT,0.521,0.6,0.725,0.326
2947,520830,Divinopolis de Goias,GO,0.521,0.509,0.761,0.365
2947,210140,Balsas,MA,0.521,0.609,0.712,0.326
2947,510330,Comodoro,MT,0.521,0.656,0.729,0.296
2947,316550,Sardoa,MG,0.521,0.544,0.744,0.35
2947,310610,Belmiro Braga,MG,0.521,0.579,0.776,0.315
2947,316190,Sao Goncalo do Rio Abaixo,MG,0.521,0.56,0.707,0.357
2947,312930,Iapu,MG,0.521,0.557,0.751,0.338
2947,431160,Liberato Salzano,RS,0.521,0.574,0.737,0.334
2963,421330,Ponte Alta,SC,0.52,0.599,0.743,0.316
2963,317150,Mathias Lobato,MG,0.52,0.549,0.74,0.346
2963,520030,Alexania,GO,0.52,0.6,0.735,0.318
2963,316560,Senador Cortes,MG,0.52,0.566,0.776,0.321
2963,432149,Toropi,RS,0.52,0.579,0.751,0.323
2963,315440,Ressaquinha,MG,0.52,0.564,0.758,0.328
2963,160053,Porto Grande,AP,0.52,0.601,0.715,0.328
2963,330115,Cardoso Moreira,RJ,0.52,0.596,0.701,0.336
2963,500124,Aral Moreira,MS,0.52,0.582,0.744,0.324
2963,330575,Tangua,RJ,0.52,0.615,0.69,0.331
2963,315060,Piracema,MG,0.52,0.565,0.737,0.338
2963,312060,Crucilandia,MG,0.52,0.645,0.757,0.288
2963,261250,Santa Cruz do Capibaribe,PE,0.52,0.633,0.734,0.302
2976,411050,Ipiranga,PR,0.519,0.601,0.748,0.311
2976,316800,Taiobeiras,MG,0.519,0.557,0.783,0.321
2976,510677,Porto Alegre do Norte,MT,0.519,0.635,0.702,0.314
2976,311995,Corrego Fundo,MG,0.519,0.597,0.756,0.309
2976,290460,Brumado,BA,0.519,0.565,0.702,0.352
2976,320360,Mucurici,ES,0.519,0.525,0.734,0.362
2976,261640,Vitoria de Santo Antao,PE,0.519,0.562,0.692,0.36
2976,150840,Xinguara,PA,0.519,0.645,0.738,0.293
2976,311210,Caparao,MG,0.519,0.609,0.797,0.288
2976,520495,Campos Verdes,GO,0.519,0.571,0.7,0.35
2986,320515,Vila Pavao,ES,0.518,0.561,0.719,0.344
2986,431173,Mampituba,RS,0.518,0.583,0.764,0.312
2986,230690,Jaguaribe,CE,0.518,0.543,0.723,0.354
2986,314505,Nova Porteirinha,MG,0.518,0.544,0.715,0.358
2986,314570,Oliveira Fortes,MG,0.518,0.542,0.728,0.353
2986,140028,Iracema,RR,0.518,0.579,0.698,0.343
2986,260010,Afogados da Ingazeira,PE,0.518,0.571,0.728,0.335
2986,292920,Sao Francisco do Conde,BA,0.518,0.552,0.689,0.365
2986,310040,Acaiaca,MG,0.518,0.564,0.724,0.341
2986,421605,Sao Cristovao do Sul,SC,0.518,0.575,0.778,0.311
2986,316420,Sao Romao,MG,0.518,0.528,0.682,0.386
2997,410185,Ariranha do Ivai,PR,0.517,0.576,0.702,0.341
2997,315680,Sabinopolis,MG,0.517,0.555,0.744,0.334
2997,510450,Indiavai,MT,0.517,0.62,0.756,0.295
2997,311880,Coracao de Jesus,MG,0.517,0.55,0.733,0.343
2997,510190,Brasnorte,MT,0.517,0.673,0.778,0.264
2997,312385,Entre Folhas,MG,0.517,0.547,0.751,0.336
2997,150620,Salinopolis,PA,0.517,0.589,0.758,0.31
2997,412125,Ramilandia,PR,0.517,0.545,0.737,0.344
2997,150530,Oriximina,PA,0.517,0.562,0.733,0.335
2997,260570,Floresta,PE,0.517,0.538,0.714,0.36
2997,240490,Itau,RN,0.517,0.513,0.706,0.382
2997,500070,Anastacio,MS,0.517,0.598,0.718,0.322
2997,431920,Sao Nicolau,RS,0.517,0.549,0.733,0.343
2997,230190,Barbalha,CE,0.517,0.542,0.714,0.357
3011,510880,Nova Guarita,MT,0.516,0.599,0.707,0.324
3011,316970,Turmalina,MG,0.516,0.554,0.766,0.323
3011,430450,Cangucu,RS,0.516,0.607,0.772,0.294
3011,250630,Guarabira,PB,0.516,0.56,0.699,0.35
3011,431113,Jari,RS,0.516,0.567,0.783,0.309
3011,240740,Martins,RN,0.516,0.512,0.698,0.385
3011,315760,Santa Fe de Minas,MG,0.516,0.514,0.702,0.381
3011,315020,Piedade de Ponte Nova,MG,0.516,0.594,0.72,0.321
3011,315010,Piau,MG,0.516,0.552,0.776,0.321
3011,314870,Pedra Azul,MG,0.516,0.532,0.713,0.362
3011,500080,Anaurilandia,MS,0.516,0.615,0.737,0.303
3011,312400,Ervalia,MG,0.516,0.602,0.724,0.315
3011,311170,Canaa,MG,0.516,0.534,0.711,0.362
3011,310340,Aracuai,MG,0.516,0.56,0.723,0.339
3011,430607,Cristal do Sul,RS,0.516,0.489,0.775,0.362
3011,510620,Nova Brasilandia,MT,0.516,0.581,0.766,0.309
3011,510629,Paranaita,MT,0.516,0.651,0.723,0.292
3011,292860,Santo Amaro,BA,0.516,0.55,0.646,0.386
3011,290490,Cachoeira,BA,0.516,0.546,0.675,0.372
3011,410845,Foz do Jordao,PR,0.516,0.577,0.736,0.323
3011,292110,Medeiros Neto,BA,0.516,0.585,0.721,0.325
3011,410445,Cantagalo,PR,0.516,0.582,0.684,0.346
3011,291330,Ichu,BA,0.516,0.513,0.657,0.408
3034,510729,Sao Jose do Povo,MT,0.515,0.578,0.711,0.333
3034,313560,Jequitai,MG,0.515,0.528,0.757,0.341
3034,310810,Bonfim,MG,0.515,0.586,0.742,0.314
3034,316830,Taquaracu de Minas,MG,0.515,0.576,0.794,0.299
3034,316443,Sao Sebastiao da Vargem Alegre,MG,0.515,0.571,0.739,0.324
3034,510370,Feliz Natal,MT,0.515,0.726,0.72,0.261
3034,410855,Godoy Moreira,PR,0.515,0.528,0.748,0.345
3034,240930,Patu,RN,0.515,0.584,0.698,0.335
3034,310680,Bias Fortes,MG,0.515,0.516,0.749,0.353
3034,171110,Itapora do Tocantins,TO,0.515,0.578,0.762,0.31
3034,510624,Nova Ubirata,MT,0.515,0.698,0.786,0.249
3034,314200,Mirabela,MG,0.515,0.52,0.701,0.374
3034,320517,Vila Valerio,ES,0.515,0.617,0.727,0.305
3034,311950,Coronel Murta,MG,0.515,0.503,0.711,0.382
3034,410304,Boa Ventura de Sao Roque,PR,0.515,0.611,0.698,0.321
3034,312760,Gouveia,MG,0.515,0.572,0.764,0.312
3034,521295,Matrincha,GO,0.515,0.582,0.763,0.307
3034,500640,Pedro Gomes,MS,0.515,0.605,0.744,0.303
3034,170700,Dianopolis,TO,0.515,0.576,0.709,0.334
3053,313115,Ipaba,MG,0.514,0.546,0.724,0.343
3053,500710,Ribas do Rio Pardo,MS,0.514,0.629,0.761,0.284
3053,500755,Santa Rita do Pardo,MS,0.514,0.6,0.737,0.307
3053,291160,Governador Mangabeira,BA,0.514,0.508,0.715,0.373
3053,351760,Guapiara,SP,0.514,0.603,0.743,0.303
3053,110011,Jaru,RO,0.514,0.626,0.71,0.305
3053,521470,Nova America,GO,0.514,0.571,0.737,0.323
3053,316060,Santo Hipolito,MG,0.514,0.545,0.731,0.34
3053,521487,Nova Iguacu de Goias,GO,0.514,0.591,0.708,0.324
3053,310450,Arinos,MG,0.514,0.548,0.744,0.334
3053,420768,Ipuacu,SC,0.514,0.578,0.706,0.332
3064,500215,Bodoquena,MS,0.513,0.602,0.673,0.334
3064,315030,Piedade do Rio Grande,MG,0.513,0.545,0.72,0.345
3064,430517,Cerro Grande do Sul,RS,0.513,0.595,0.787,0.289
3064,290110,Amelia Rodrigues,BA,0.513,0.552,0.673,0.363
3064,432067,Sinimbu,RS,0.513,0.624,0.748,0.289
3064,410030,Agudos do Sul,PR,0.513,0.584,0.704,0.329
3064,317160,Virgem da Lapa,MG,0.513,0.531,0.711,0.358
3064,292250,Nazare,BA,0.513,0.529,0.688,0.37
3064,240070,Alto do Rodrigues,RN,0.513,0.578,0.711,0.329
3064,313580,Jequitinhonha,MG,0.513,0.552,0.738,0.331
3064,150790,Soure,PA,0.513,0.535,0.721,0.351
3064,314840,Paulistas,MG,0.513,0.516,0.773,0.339
3064,310860,Brasilia de Minas,MG,0.513,0.538,0.73,0.343
3064,315445,Riachinho,MG,0.513,0.523,0.749,0.345
3064,241120,Santa Cruz,RN,0.513,0.53,0.702,0.362
3079,431862,Sao Jose dos Ausentes,RS,0.512,0.616,0.777,0.28
3079,210990,Santa Ines,MA,0.512,0.554,0.678,0.358
3079,150808,Tucuma,PA,0.512,0.664,0.742,0.273
3079,150270,Conceicao do Araguaia,PA,0.512,0.585,0.742,0.31
3079,431555,Rio dos Indios,RS,0.512,0.559,0.776,0.309
3079,317005,Ubaporanga,MG,0.512,0.579,0.74,0.314
3079,431446,Pinhal da Serra,RS,0.512,0.579,0.785,0.296
3079,410405,Campo Bonito,PR,0.512,0.548,0.718,0.341
3079,500770,Sete Quedas,MS,0.512,0.653,0.708,0.291
3079,421070,Matos Costa,SC,0.512,0.601,0.777,0.288
3089,520490,Campos Belos,GO,0.511,0.577,0.72,0.322
3089,241420,Tibau do Sul,RN,0.511,0.559,0.739,0.323
3089,313210,Itacarambi,MG,0.511,0.519,0.698,0.369
3089,260940,Moreno,PE,0.511,0.519,0.714,0.36
3089,313835,Leme do Prado,MG,0.511,0.547,0.693,0.353
3089,430200,Barros Cassal,RS,0.511,0.586,0.721,0.315
3089,410895,Guamiranga,PR,0.511,0.529,0.707,0.356
3089,510455,Itauba,MT,0.511,0.661,0.72,0.281
3089,260620,Goiana,PE,0.511,0.55,0.714,0.34
3089,292350,Palmeiras,BA,0.511,0.54,0.694,0.356
3089,510628,Novo Sao Joaquim,MT,0.511,0.658,0.735,0.276
3100,431085,Jaboticaba,RS,0.51,0.576,0.735,0.313
3100,315940,Santa Rita de Ibitipoca,MG,0.51,0.579,0.728,0.315
3100,510385,Gaucha do Norte,MT,0.51,0.673,0.771,0.256
3100,316770,Sobralia,MG,0.51,0.518,0.728,0.351
3100,280480,Nossa Senhora do Socorro,SE,0.51,0.543,0.695,0.351
3100,120020,Cruzeiro do Sul,AC,0.51,0.564,0.721,0.327
3100,260740,Itacuruba,PE,0.51,0.55,0.676,0.357
3100,240480,Ipueira,RN,0.51,0.522,0.752,0.337
3100,500797,Taquarussu,MS,0.51,0.572,0.712,0.325
3100,510794,Tabapora,MT,0.51,0.689,0.728,0.264
3100,310480,Augusto de Lima,MG,0.51,0.568,0.72,0.325
3111,312330,Dores do Turvo,MG,0.509,0.569,0.77,0.301
3111,411780,Palmital,PR,0.509,0.574,0.709,0.324
3111,410442,Candoi,PR,0.509,0.61,0.685,0.315
3111,500090,Antonio Joao,MS,0.509,0.553,0.699,0.342
3111,315053,Pingo-D'Agua,MG,0.509,0.515,0.724,0.354
3111,315890,Santana do Manhuacu,MG,0.509,0.577,0.709,0.322
3111,510774,Santa Cruz do Xingu,MT,0.509,0.671,0.769,0.256
3111,320115,Brejetuba,ES,0.509,0.624,0.734,0.288
3119,500200,Bataypora,MS,0.508,0.57,0.718,0.321
3119,312140,Desterro de Entre Rios,MG,0.508,0.533,0.763,0.322
3119,261360,Sao Jose do Egito,PE,0.508,0.52,0.708,0.356
3119,251620,Sousa,PB,0.508,0.577,0.699,0.326
3119,230960,Pacajus,CE,0.508,0.524,0.707,0.354
3119,171330,Miranorte,TO,0.508,0.612,0.684,0.314
3119,150013,Abel Figueiredo,PA,0.508,0.592,0.709,0.313
3119,316010,Santo Antonio do Grama,MG,0.508,0.572,0.724,0.317
3119,430471,Caraa,RS,0.508,0.578,0.776,0.292
3119,292950,Sao Sebastiao do Passe,BA,0.508,0.553,0.668,0.354
3119,521760,Planaltina,GO,0.508,0.602,0.76,0.286
3119,240710,Macaiba,RN,0.508,0.54,0.694,0.35
3119,500390,Figueirao,MS,0.508,0.59,0.737,0.302
3119,310090,Aguas Formosas,MG,0.508,0.537,0.711,0.344
3133,430063,Amaral Ferrador,RS,0.507,0.618,0.771,0.274
3133,260775,Itapissuma,PE,0.507,0.543,0.714,0.337
3133,510050,Alto Paraguai,MT,0.507,0.558,0.688,0.34
3133,316095,Sao Domingos das Dores,MG,0.507,0.607,0.757,0.283
3133,230428,Eusebio,CE,0.507,0.534,0.708,0.344
3133,170820,Formoso do Araguaia,TO,0.507,0.599,0.669,0.326
3133,311480,Carvalhos,MG,0.507,0.57,0.761,0.3
3133,240690,Lucrecia,RN,0.507,0.496,0.687,0.383
3133,280150,Carmopolis,SE,0.507,0.539,0.684,0.353
3133,510775,Salto do Ceu,MT,0.507,0.589,0.719,0.307
3133,312580,Fernandes Tourinho,MG,0.507,0.512,0.72,0.354
3133,520840,Goianapolis,GO,0.507,0.568,0.708,0.324
3133,410655,Corumbatai do Sul,PR,0.507,0.512,0.694,0.366
3133,316700,Serranos,MG,0.507,0.532,0.725,0.337
3147,316255,Sao Joao do Manhuacu,MG,0.506,0.631,0.75,0.274
3147,231260,Sao Luis do Curu,CE,0.506,0.519,0.649,0.385
3147,316760,Simonesia,MG,0.506,0.577,0.72,0.312
3147,411435,Manfrinopolis,PR,0.506,0.54,0.755,0.317
3147,314940,Pedro Teixeira,MG,0.506,0.542,0.685,0.349
3147,420325,Capao Alto,SC,0.506,0.606,0.705,0.304
3147,270860,Sao Miguel dos Campos,AL,0.506,0.563,0.718,0.32
3147,220020,Agua Branca,PI,0.506,0.518,0.679,0.368
3147,510454,Itanhanga,MT,0.506,0.695,0.778,0.24
3147,316556,Sem-Peixe,MG,0.506,0.522,0.737,0.336
3147,520551,Cocalzinho de Goias,GO,0.506,0.567,0.735,0.31
3147,171200,Lajeado,TO,0.506,0.589,0.666,0.331
3147,311270,Capitao Eneas,MG,0.506,0.519,0.706,0.353
3147,292100,Mata de Sao Joao,BA,0.506,0.56,0.686,0.338
3161,270770,Rio Largo,AL,0.505,0.542,0.713,0.333
3161,311640,Claraval,MG,0.505,0.603,0.772,0.276
3161,522045,Senador Canedo,GO,0.505,0.591,0.735,0.296
3161,150635,Santa Barbara do Para,PA,0.505,0.516,0.669,0.372
3161,520945,Guarinos,GO,0.505,0.579,0.76,0.293
3161,314100,Mato Verde,MG,0.505,0.531,0.717,0.339
3161,314290,Monte Azul,MG,0.505,0.497,0.715,0.363
3161,170360,Brasilandia do Tocantins,TO,0.505,0.538,0.697,0.343
3161,150442,Marituba,PA,0.505,0.556,0.679,0.342
3161,250180,Bayeux,PB,0.505,0.542,0.699,0.34
3161,420243,Bocaina do Sul,SC,0.505,0.563,0.733,0.312
3161,312352,Durande,MG,0.505,0.602,0.75,0.285
3173,431531,Quatro Irmaos,RS,0.504,0.539,0.775,0.307
3173,172210,Xambioa,TO,0.504,0.576,0.697,0.319
3173,431142,Lajeado do Bugre,RS,0.504,0.544,0.775,0.304
3173,430830,Fontoura Xavier,RS,0.504,0.584,0.775,0.283
3173,500580,Nioaque,MS,0.504,0.579,0.745,0.296
3173,314830,Paula Candido,MG,0.504,0.546,0.723,0.324
3173,520250,Aruana,GO,0.504,0.607,0.756,0.279
3173,170320,Bernardo Sayao,TO,0.504,0.628,0.662,0.308
3173,412620,Sapopema,PR,0.504,0.552,0.722,0.322
3173,317115,Vermelho Novo,MG,0.504,0.568,0.684,0.329
3173,352265,Itapirapua Paulista,SP,0.504,0.562,0.741,0.308
3173,520753,Faina,GO,0.504,0.597,0.757,0.283
