Posicao,ID,name,UF,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
4632,240350,Espirito Santo,RN,0.273,0.392,0.497,0.104
4632,280700,Sao Miguel do Aleixo,SE,0.273,0.439,0.61,0.076
4632,270550,Murici,AL,0.273,0.428,0.529,0.09
4632,316270,Sao Joao do Paraiso,MG,0.273,0.438,0.674,0.069
4632,210467,Governador Nunes Freire,MA,0.273,0.457,0.566,0.079
4632,220550,Jose de Freitas,PI,0.273,0.397,0.564,0.091
4632,290590,Campo Alegre de Lourdes,BA,0.273,0.496,0.54,0.076
4649,130063,Beruri,AM,0.272,0.42,0.59,0.081
4649,110014,Nova Brasilandia D'Oeste,RO,0.272,0.421,0.607,0.079
4649,211040,Sao Benedito do Rio Preto,MA,0.272,0.309,0.571,0.114
4649,150580,Portel,PA,0.272,0.461,0.636,0.069
4649,292285,Nova Redencao,BA,0.272,0.401,0.546,0.092
4649,250720,Itatuba,PB,0.272,0.405,0.5,0.099
4649,230526,Ibaretama,CE,0.272,0.373,0.531,0.102
4649,312540,Felicio dos Santos,MG,0.272,0.364,0.668,0.083
4649,313545,Jenipapo de Minas,MG,0.272,0.411,0.585,0.084
4649,261210,Salgadinho,PE,0.272,0.391,0.539,0.095
4649,292340,Palmas de Monte Alto,BA,0.272,0.432,0.632,0.074
4649,292890,Sao Desiderio,BA,0.272,0.442,0.593,0.077
4649,290510,Caem,BA,0.272,0.376,0.534,0.1
4649,210130,Bacuri,MA,0.272,0.385,0.504,0.104
4649,280680,Sao Domingos,SE,0.272,0.451,0.518,0.086
4649,240510,Jandaira,RN,0.272,0.397,0.481,0.105
4649,290080,Alcobaca,BA,0.272,0.459,0.563,0.078
4666,210020,Alcantara,MA,0.271,0.43,0.591,0.078
4666,291780,Jaguaripe,BA,0.271,0.455,0.625,0.07
4666,260250,Brejinho,PE,0.271,0.353,0.52,0.109
4666,150805,Trairao,PA,0.271,0.471,0.634,0.067
4666,293030,Serra Dourada,BA,0.271,0.363,0.615,0.089
4666,291980,Macaubas,BA,0.271,0.399,0.614,0.081
4666,270180,Carneiros,AL,0.271,0.41,0.457,0.106
4666,260105,Aracoiaba,PE,0.271,0.397,0.64,0.078
4666,316450,Sao Sebastiao do Maranhao,MG,0.271,0.422,0.618,0.076
4666,171720,Piraque,TO,0.271,0.433,0.647,0.071
4666,250470,Congo,PB,0.271,0.387,0.645,0.08
4666,150350,Irituia,PA,0.271,0.447,0.644,0.069
4666,220820,Pio IX,PI,0.271,0.388,0.583,0.088
4666,210400,Esperantinopolis,MA,0.271,0.406,0.528,0.093
4666,522220,Vila Boa,GO,0.271,0.512,0.648,0.06
4666,230160,Assare,CE,0.271,0.398,0.54,0.093
4666,290440,Brejolandia,BA,0.271,0.405,0.632,0.078
4666,290690,Caravelas,BA,0.271,0.467,0.555,0.077
4684,211090,Sao Francisco do Maranhao,MA,0.27,0.403,0.555,0.088
4684,291540,Itaju do Colonia,BA,0.27,0.385,0.541,0.095
4684,220196,Brasileira,PI,0.27,0.374,0.591,0.089
4684,315645,Rosario da Limeira,MG,0.27,0.449,0.697,0.063
4684,220672,Nazaria,PI,0.27,0.374,0.615,0.086
4684,150611,Quatipuru,PA,0.27,0.431,0.56,0.082
4684,291220,Ibicoara,BA,0.27,0.394,0.567,0.088
4684,220120,Barras,PI,0.27,0.381,0.591,0.087
4684,251170,Piloezinhos,PB,0.27,0.348,0.586,0.097
4684,221090,Socorro do Piaui,PI,0.27,0.401,0.539,0.091
4684,250500,Cubati,PB,0.27,0.382,0.508,0.101
4684,210040,Altamira do Maranhao,MA,0.27,0.433,0.549,0.083
4684,170720,Dois Irmaos do Tocantins,TO,0.27,0.445,0.566,0.078
4684,290580,Camamu,BA,0.27,0.42,0.634,0.074
4684,220950,Santo Inacio do Piaui,PI,0.27,0.398,0.575,0.086
4684,260380,Capoeiras,PE,0.27,0.433,0.523,0.087
4684,314915,Pedras de Maria da Cruz,MG,0.27,0.395,0.646,0.077
4684,110140,Monte Negro,RO,0.27,0.52,0.609,0.062
4684,290700,Cardeal da Silva,BA,0.27,0.432,0.535,0.085
4684,292467,Pirai do Norte,BA,0.27,0.462,0.593,0.072
4704,315213,Ponto Chique,MG,0.269,0.43,0.636,0.071
4704,230837,Miraima,CE,0.269,0.346,0.572,0.098
4704,293270,Urucuca,BA,0.269,0.4,0.634,0.077
4704,130390,Sao Paulo de Olivenca,AM,0.269,0.357,0.576,0.095
4704,170380,Buriti do Tocantins,TO,0.269,0.405,0.486,0.099
4704,293020,Sento Se,BA,0.269,0.456,0.522,0.082
4704,110040,Alto Paraiso,RO,0.269,0.454,0.578,0.074
4704,230310,Carire,CE,0.269,0.412,0.572,0.083
4704,261650,Xexeu,PE,0.269,0.397,0.487,0.101
4704,292680,Rio do Antonio,BA,0.269,0.37,0.573,0.092
4704,230850,Mombaca,CE,0.269,0.408,0.555,0.086
4704,293100,Tanhacu,BA,0.269,0.453,0.536,0.08
4704,290260,Baixa Grande,BA,0.269,0.372,0.62,0.084
4717,160025,Itaubal,AP,0.268,0.505,0.584,0.065
4717,280140,Carira,SE,0.268,0.48,0.534,0.075
4717,220670,Nazare do Piaui,PI,0.268,0.355,0.587,0.092
4717,210940,Primeira Cruz,MA,0.268,0.38,0.518,0.098
4717,150345,Ipixuna do Para,PA,0.268,0.468,0.642,0.064
4717,150520,Oeiras do Para,PA,0.268,0.476,0.643,0.063
4717,230425,Cruz,CE,0.268,0.437,0.578,0.076
4717,240950,Pedra Grande,RN,0.268,0.406,0.509,0.093
4717,251280,Riacho dos Cavalos,PB,0.268,0.363,0.5,0.106
4717,130100,Carauari,AM,0.268,0.465,0.583,0.071
4717,250260,Igaracy,PB,0.268,0.329,0.566,0.103
4717,293160,Teolandia,BA,0.268,0.446,0.62,0.07
4717,250910,Mari,PB,0.268,0.418,0.448,0.103
4717,293130,Tapiramuta,BA,0.268,0.407,0.557,0.085
4731,292580,Queimadas,BA,0.267,0.407,0.489,0.096
4731,210640,Mata Roma,MA,0.267,0.324,0.552,0.107
4731,210455,Governador Edison Lobao,MA,0.267,0.397,0.536,0.089
4731,250010,Agua Branca,PB,0.267,0.332,0.474,0.121
4731,280300,Itabaianinha,SE,0.267,0.42,0.537,0.084
4731,220225,Canavieira,PI,0.267,0.376,0.62,0.082
4731,310050,Acucena,MG,0.267,0.447,0.665,0.064
4731,291350,Iguai,BA,0.267,0.451,0.62,0.068
4731,270850,Sao Luis do Quitunde,AL,0.267,0.438,0.622,0.07
4731,171620,Parana,TO,0.267,0.475,0.606,0.066
4731,250990,Natuba,PB,0.267,0.41,0.452,0.103
4731,292620,Riachao das Neves,BA,0.267,0.416,0.561,0.082
4731,250860,Lucena,PB,0.267,0.404,0.599,0.079
4731,250100,Araruna,PB,0.267,0.438,0.497,0.087
4731,120013,Bujari,AC,0.267,0.513,0.677,0.055
4746,314630,Padre Paraiso,MG,0.266,0.457,0.645,0.064
4746,251110,Pedra Lavrada,PB,0.266,0.388,0.462,0.105
4746,250360,Caicara,PB,0.266,0.38,0.492,0.101
4746,230480,Granjeiro,CE,0.266,0.344,0.503,0.109
4746,230360,Catarina,CE,0.266,0.439,0.574,0.075
4746,270300,Ibateguara,AL,0.266,0.397,0.527,0.09
4746,150796,Terra Alta,PA,0.266,0.395,0.622,0.077
4746,250580,Duas Estradas,PB,0.266,0.387,0.536,0.091
4746,315650,Rubelita,MG,0.266,0.409,0.638,0.072
4746,313865,Lontra,MG,0.266,0.421,0.651,0.069
4746,411435,Manfrinopolis,PR,0.266,0.42,0.68,0.066
4746,280445,Nossa Senhora Aparecida,SE,0.266,0.426,0.56,0.079
4746,270810,Santana do Mundau,AL,0.266,0.417,0.531,0.085
4746,250950,Montadas,PB,0.266,0.332,0.504,0.112
4746,130165,Guajara,AM,0.266,0.42,0.576,0.078
4746,210735,Nova Olinda do Maranhao,MA,0.266,0.392,0.568,0.085
4762,210890,Pocao de Pedras,MA,0.265,0.386,0.545,0.088
4762,170300,Babaculandia,TO,0.265,0.424,0.523,0.084
4762,293120,Taperoa,BA,0.265,0.397,0.567,0.083
4762,251000,Nazarezinho,PB,0.265,0.346,0.53,0.101
4762,220027,Alegrete do Piaui,PI,0.265,0.424,0.518,0.085
4762,231370,Umari,CE,0.265,0.331,0.503,0.112
4762,270050,Barra de Santo Antonio,AL,0.265,0.398,0.552,0.085
4762,210790,Passagem Franca,MA,0.265,0.409,0.529,0.086
4762,291790,Jandaira,BA,0.265,0.401,0.535,0.087
4762,291510,Itagi,BA,0.265,0.403,0.468,0.099
4762,211030,Santo Antonio dos Lopes,MA,0.265,0.439,0.518,0.082
4762,120038,Placido de Castro,AC,0.265,0.469,0.649,0.061
4762,130280,Maraa,AM,0.265,0.444,0.599,0.07
4762,290900,Cordeiros,BA,0.265,0.396,0.618,0.076
4776,130320,Novo Airao,AM,0.264,0.467,0.615,0.064
4776,316447,Sao Sebastiao do Anta,MG,0.264,0.518,0.613,0.058
4776,314875,Pedra Bonita,MG,0.264,0.384,0.678,0.071
4776,170825,Fortaleza do Tabocao,TO,0.264,0.444,0.64,0.065
4776,170900,Goiatins,TO,0.264,0.438,0.553,0.076
4776,291670,Itaquara,BA,0.264,0.417,0.507,0.087
4776,230426,Deputado Irapuan Pinheiro,CE,0.264,0.41,0.532,0.084
4776,260370,Canhotinho,PE,0.264,0.441,0.492,0.085
4776,251410,Sao Joao do Tigre,PB,0.264,0.334,0.508,0.108
4776,291400,Ipira,BA,0.264,0.447,0.581,0.071
4776,311610,Chapada do Norte,MG,0.264,0.461,0.698,0.057
4776,220855,Porto Alegre do Piaui,PI,0.264,0.351,0.565,0.093
4776,520082,Amaralina,GO,0.264,0.547,0.663,0.051
4789,260020,Afranio,PE,0.263,0.401,0.64,0.071
4789,290240,Aurelino Leal,BA,0.263,0.406,0.497,0.09
4789,270530,Minador do Negrao,AL,0.263,0.415,0.552,0.079
4789,240290,Coronel Joao Pessoa,RN,0.263,0.341,0.526,0.101
4789,291370,Inhambupe,BA,0.263,0.418,0.489,0.089
4789,291620,Itape,BA,0.263,0.371,0.622,0.079
4789,260870,Lagoa dos Gatos,PE,0.263,0.411,0.508,0.087
4789,240130,Augusto Severo,RN,0.263,0.398,0.497,0.092
4789,130150,Envira,AM,0.263,0.416,0.599,0.073
4789,250590,Emas,PB,0.263,0.363,0.517,0.097
4789,510269,Canabrava do Norte,MT,0.263,0.599,0.61,0.05
4789,170040,Almas,TO,0.263,0.428,0.559,0.076
4789,171886,Santa Fe do Araguaia,TO,0.263,0.468,0.564,0.069
4789,317052,Urucuia,MG,0.263,0.4,0.682,0.067
4803,251460,Sao Jose do Bonfim,PB,0.262,0.348,0.457,0.113
4803,251590,Serraria,PB,0.262,0.387,0.517,0.09
4803,250610,Fagundes,PB,0.262,0.36,0.522,0.096
4803,290480,Caatiba,BA,0.262,0.463,0.599,0.065
4803,251570,Serra Grande,PB,0.262,0.346,0.57,0.091
4803,510523,Lambari D'Oeste,MT,0.262,0.456,0.624,0.063
4803,315560,Rio Pardo de Minas,MG,0.262,0.446,0.604,0.067
4803,150835,Vitoria do Xingu,PA,0.262,0.456,0.618,0.064
4803,210193,Bernardo do Mearim,MA,0.262,0.359,0.509,0.098
4812,241370,Sitio Novo,RN,0.261,0.359,0.587,0.084
4812,290600,Campo Formoso,BA,0.261,0.414,0.512,0.084
4812,220785,Pavussu,PI,0.261,0.417,0.583,0.073
4812,290090,Almadina,BA,0.261,0.373,0.621,0.077
4812,270250,Dois Riachos,AL,0.261,0.403,0.509,0.087
4812,520357,Bonopolis,GO,0.261,0.515,0.618,0.056
4812,411325,Laranjal,PR,0.261,0.46,0.63,0.061
4812,170290,Axixa do Tocantins,TO,0.261,0.391,0.49,0.093
4812,520396,Buritinopolis,GO,0.261,0.407,0.665,0.066
4812,251640,Campo de Santana,PB,0.261,0.393,0.518,0.087
4812,211200,Tasso Fragoso,MA,0.261,0.316,0.509,0.111
4812,250850,Livramento,PB,0.261,0.351,0.507,0.1
4812,211000,Santa Luzia,MA,0.261,0.409,0.57,0.076
4812,230460,General Sampaio,CE,0.261,0.399,0.573,0.078
4812,240730,Marcelino Vieira,RN,0.261,0.365,0.525,0.093
4812,290940,Cotegipe,BA,0.261,0.413,0.58,0.074
4828,270375,Jequia da Praia,AL,0.26,0.431,0.537,0.076
4828,220100,Arraial,PI,0.26,0.376,0.59,0.079
4828,270900,Tanque D'Arca,AL,0.26,0.397,0.537,0.082
4828,313695,Juvenilia,MG,0.26,0.396,0.589,0.075
4828,210670,Mirador,MA,0.26,0.371,0.529,0.09
4828,312650,Francisco Badaro,MG,0.26,0.384,0.666,0.069
4828,230330,Carius,CE,0.26,0.408,0.623,0.069
4828,251275,Riachao do Bacamarte,PB,0.26,0.406,0.53,0.082
4828,230230,Bela Cruz,CE,0.26,0.418,0.493,0.085
4828,260050,Aguas Belas,PE,0.26,0.417,0.503,0.084
4828,150295,Eldorado dos Carajas,PA,0.26,0.536,0.598,0.055
4828,250073,Amparo,PB,0.26,0.327,0.568,0.095
4828,250080,Aracagi,PB,0.26,0.381,0.498,0.093
4828,410645,Coronel Domingos Soares,PR,0.26,0.462,0.664,0.057
4828,280320,Itaporanga D'Ajuda,SE,0.26,0.402,0.551,0.079
4828,293280,Utinga,BA,0.26,0.448,0.481,0.082
4828,210070,Anajatuba,MA,0.26,0.388,0.536,0.085
4828,290810,Cocos,BA,0.26,0.431,0.616,0.066
4828,210312,Central do Maranhao,MA,0.26,0.375,0.574,0.082
4847,261400,Serrita,PE,0.259,0.394,0.614,0.072
4847,260630,Granito,PE,0.259,0.377,0.608,0.076
4847,317107,Veredinha,MG,0.259,0.371,0.666,0.07
4847,293250,Una,BA,0.259,0.43,0.551,0.073
4847,290540,Cairu,BA,0.259,0.447,0.634,0.061
4847,261470,Tacaimbo,PE,0.259,0.425,0.54,0.076
4847,292390,Pau Brasil,BA,0.259,0.431,0.532,0.076
4847,290250,Baianopolis,BA,0.259,0.387,0.566,0.079
4847,293075,Sitio do Mato,BA,0.259,0.371,0.556,0.084
4847,315765,Santa Helena de Minas,MG,0.259,0.381,0.587,0.078
4847,110026,Rio Crespo,RO,0.259,0.461,0.578,0.065
4847,120080,Porto Acre,AC,0.259,0.457,0.622,0.061
4847,310925,Bugre,MG,0.259,0.429,0.695,0.058
4847,313230,Itaipe,MG,0.259,0.415,0.651,0.064
4847,270580,Olho D'Agua do Casado,AL,0.259,0.461,0.516,0.073
4847,211190,Sucupira do Norte,MA,0.259,0.337,0.529,0.098
4847,311700,Comercinho,MG,0.259,0.395,0.606,0.073
4847,150095,Aurora do Para,PA,0.259,0.471,0.645,0.057
4847,292105,Matina,BA,0.259,0.362,0.632,0.076
4866,220030,Alto Longa,PI,0.258,0.378,0.608,0.075
4866,221035,Sao Lourenco do Piaui,PI,0.258,0.415,0.606,0.068
4866,150175,Brejo Grande do Araguaia,PA,0.258,0.4,0.613,0.07
4866,231135,Quixelo,CE,0.258,0.442,0.579,0.067
4866,280650,Santa Rosa de Lima,SE,0.258,0.425,0.61,0.066
4866,171090,Itapiratins,TO,0.258,0.406,0.594,0.071
4866,171070,Itaguatins,TO,0.258,0.433,0.519,0.076
4866,292270,Nova Canaa,BA,0.258,0.447,0.558,0.069
4866,120030,Feijo,AC,0.258,0.459,0.584,0.064
4866,130083,Caapiranga,AM,0.258,0.482,0.622,0.057
4866,110150,Seringueiras,RO,0.258,0.455,0.622,0.061
4866,290860,Conde,BA,0.258,0.4,0.535,0.08
4866,250933,Matinhas,PB,0.258,0.364,0.496,0.095
4866,150370,Itupiranga,PA,0.258,0.449,0.604,0.063
4866,315600,Rio Vermelho,MG,0.258,0.453,0.621,0.061
4866,220559,Lagoa do Sitio,PI,0.258,0.393,0.583,0.075
4882,314625,Padre Carvalho,MG,0.257,0.484,0.674,0.052
4882,250050,Alagoinha,PB,0.257,0.38,0.536,0.083
4882,241390,Taipu,RN,0.257,0.391,0.509,0.085
4882,210030,Aldeias Altas,MA,0.257,0.397,0.549,0.078
4882,211080,Sao Felix de Balsas,MA,0.257,0.333,0.557,0.092
4882,241350,Serrinha,RN,0.257,0.343,0.535,0.092
4882,261020,Panelas,PE,0.257,0.425,0.547,0.073
4882,150548,Pacaja,PA,0.257,0.431,0.597,0.066
4882,210745,Olinda Nova do Maranhao,MA,0.257,0.312,0.582,0.094
4882,130423,Tonantins,AM,0.257,0.412,0.599,0.069
4882,150619,Ruropolis,PA,0.257,0.418,0.547,0.074
4882,220250,Caracol,PI,0.257,0.397,0.603,0.071
4882,290530,Cafarnaum,BA,0.257,0.423,0.468,0.086
4882,290420,Botupora,BA,0.257,0.355,0.615,0.078
4882,210250,Cajari,MA,0.257,0.365,0.501,0.093
4882,314345,Montezuma,MG,0.257,0.391,0.612,0.071
4882,130180,Ipixuna,AM,0.257,0.371,0.539,0.085
4882,210590,Lago Verde,MA,0.257,0.37,0.487,0.094
4882,316105,Sao Felix de Minas,MG,0.257,0.431,0.618,0.064
4882,291070,Euclides da Cunha,BA,0.257,0.409,0.505,0.082
4882,220910,Santa Cruz do Piaui,PI,0.257,0.379,0.549,0.082
4903,220110,Avelino Lopes,PI,0.256,0.401,0.548,0.076
4903,291850,Jussara,BA,0.256,0.422,0.439,0.091
4903,230040,Aiuaba,CE,0.256,0.36,0.574,0.081
4903,250680,Inga,PB,0.256,0.418,0.5,0.08
4903,310060,Agua Boa,MG,0.256,0.442,0.675,0.056
4903,261153,Quixaba,PE,0.256,0.387,0.557,0.078
4903,250540,Desterro,PB,0.256,0.385,0.477,0.091
4903,250330,Cachoeira dos Indios,PB,0.256,0.357,0.527,0.089
4903,220675,Nossa Senhora de Nazare,PI,0.256,0.388,0.56,0.077
4903,314795,Patis,MG,0.256,0.429,0.585,0.067
4903,210237,Cachoeira Grande,MA,0.256,0.353,0.509,0.093
4903,150745,Sao Geraldo do Araguaia,PA,0.256,0.448,0.633,0.059
4903,211085,Sao Francisco do Brejao,MA,0.256,0.494,0.587,0.058
4903,250790,Juripiranga,PB,0.256,0.405,0.448,0.093
4903,210197,Boa Vista do Gurupi,MA,0.256,0.435,0.565,0.068
4903,292470,Piripa,BA,0.256,0.431,0.625,0.062
4903,280560,Porto da Folha,SE,0.256,0.403,0.481,0.087
4920,240160,Bento Fernandes,RN,0.255,0.364,0.548,0.083
4920,291870,Lafaiete Coutinho,BA,0.255,0.381,0.604,0.072
4920,260795,Jaqueira,PE,0.255,0.44,0.531,0.071
4920,251260,Quixaba,PB,0.255,0.34,0.491,0.099
4920,171870,Rio dos Bois,TO,0.255,0.444,0.524,0.071
4920,290205,Aracas,BA,0.255,0.407,0.489,0.083
4920,251040,Olho D'Agua,PB,0.255,0.384,0.551,0.078
4920,315760,Santa Fe de Minas,MG,0.255,0.46,0.622,0.058
4920,270210,Colonia Leopoldina,AL,0.255,0.403,0.517,0.08
4920,270740,Porto de Pedras,AL,0.255,0.388,0.509,0.084
4930,130006,Amatura,AM,0.254,0.425,0.599,0.064
4930,210930,Presidente Vargas,MA,0.254,0.332,0.524,0.094
4930,150020,Acara,PA,0.254,0.45,0.631,0.058
4930,290682,Canudos,BA,0.254,0.402,0.493,0.083
4930,130240,Labrea,AM,0.254,0.473,0.599,0.058
4930,211230,Tuntum,MA,0.254,0.402,0.488,0.084
4930,250900,Manaira,PB,0.254,0.367,0.526,0.085
4930,292465,Pintadas,BA,0.254,0.425,0.552,0.07
4930,130440,Urucurituba,AM,0.254,0.374,0.599,0.073
4930,230030,Acopiara,CE,0.254,0.413,0.514,0.077
4930,110130,Mirante da Serra,RO,0.254,0.459,0.647,0.055
4941,270500,Mata Grande,AL,0.253,0.381,0.547,0.078
4941,291180,Guaratinga,BA,0.253,0.491,0.542,0.061
4941,293150,Teofilandia,BA,0.253,0.451,0.589,0.061
4941,314620,Ouro Verde de Minas,MG,0.253,0.4,0.606,0.067
4941,280580,Riachao do Dantas,SE,0.253,0.431,0.517,0.073
4941,231335,Tejucuoca,CE,0.253,0.358,0.568,0.08
4941,270915,Teotonio Vilela,AL,0.253,0.443,0.496,0.074
4941,510279,Carlinda,MT,0.253,0.475,0.628,0.054
4941,150780,Senador Jose Porfirio,PA,0.253,0.487,0.636,0.052
4941,210760,Palmeirandia,MA,0.253,0.33,0.536,0.092
4941,230395,Chorozinho,CE,0.253,0.442,0.566,0.065
4941,250077,Aparecida,PB,0.253,0.392,0.613,0.067
4953,171830,Praia Norte,TO,0.252,0.402,0.486,0.082
4953,250570,Dona Ines,PB,0.252,0.405,0.558,0.071
4953,250420,Catingueira,PB,0.252,0.348,0.53,0.087
4953,220271,Cocal de Telha,PI,0.252,0.406,0.577,0.068
4953,270700,Pindoba,AL,0.252,0.451,0.506,0.07
4953,430865,Garruchos,RS,0.252,0.453,0.681,0.052
4953,290350,Belo Campo,BA,0.252,0.443,0.634,0.057
4953,110032,Sao Miguel do Guapore,RO,0.252,0.433,0.559,0.066
4953,292045,Mansidao,BA,0.252,0.345,0.626,0.074
4953,315217,Ponto dos Volantes,MG,0.252,0.376,0.616,0.069
4963,220720,Padre Marcos,PI,0.251,0.4,0.44,0.09
4963,270540,Monteiropolis,AL,0.251,0.368,0.488,0.088
4963,261030,Paranatama,PE,0.251,0.436,0.479,0.076
4963,292370,Paratinga,BA,0.251,0.361,0.556,0.079
4963,231123,Potiretama,CE,0.251,0.381,0.61,0.068
4963,251380,Santa Teresinha,PB,0.251,0.333,0.586,0.081
4963,210170,Barreirinhas,MA,0.251,0.358,0.531,0.083
4963,290960,Crisopolis,BA,0.251,0.448,0.512,0.069
4963,280420,Monte Alegre de Sergipe,SE,0.251,0.409,0.508,0.076
4963,210560,Joselandia,MA,0.251,0.392,0.505,0.08
4963,290680,Cansancao,BA,0.251,0.459,0.484,0.071
4974,290710,Carinhanha,BA,0.25,0.395,0.556,0.071
4974,211140,Sao Luis Gonzaga do Maranhao,MA,0.25,0.436,0.535,0.067
4974,240150,Barcelona,RN,0.25,0.392,0.543,0.073
4974,292593,Quixabeira,BA,0.25,0.411,0.542,0.07
4974,290405,Bonito,BA,0.25,0.447,0.508,0.069
4974,230130,Araripe,CE,0.25,0.368,0.537,0.079
4974,230340,Carnaubal,CE,0.25,0.38,0.545,0.075
4974,290195,Apuarema,BA,0.25,0.405,0.605,0.064
4974,220985,Sao Joao da Canabrava,PI,0.25,0.392,0.549,0.073
4974,230470,Granja,CE,0.25,0.402,0.531,0.073
4974,230520,Hidrolandia,CE,0.25,0.374,0.579,0.072
4974,510617,Nova Nazare,MT,0.25,0.435,0.651,0.055
4974,220955,Sao Braz do Piaui,PI,0.25,0.36,0.558,0.078
4974,150803,Tracuateua,PA,0.25,0.434,0.563,0.064
4974,292430,Piata,BA,0.25,0.37,0.609,0.069
4974,270260,Feira Grande,AL,0.25,0.403,0.488,0.079
4974,150085,Anapu,PA,0.25,0.391,0.607,0.066
4974,150030,Afua,PA,0.25,0.459,0.633,0.054
4992,211195,Sucupira do Riachao,MA,0.249,0.358,0.567,0.076
4992,290170,Antonio Cardoso,BA,0.249,0.348,0.618,0.072
4992,210255,Campestre do Maranhao,MA,0.249,0.422,0.628,0.058
4992,292805,Santa Luzia,BA,0.249,0.438,0.512,0.069
4992,250380,Caldas Brandao,PB,0.249,0.409,0.474,0.08
4992,172030,Sao Sebastiao do Tocantins,TO,0.249,0.457,0.557,0.061
4992,310520,Bandeira,MG,0.249,0.409,0.627,0.06
4992,311300,Carai,MG,0.249,0.422,0.652,0.056
4992,292275,Nova Ibia,BA,0.249,0.434,0.554,0.064
4992,231280,Senador Sa,CE,0.249,0.391,0.598,0.066
4992,230655,Itarema,CE,0.249,0.416,0.578,0.064
4992,230365,Catunda,CE,0.249,0.356,0.579,0.075
4992,220680,Nossa Senhora dos Remedios,PI,0.249,0.338,0.496,0.092
4992,140023,Caroebe,RR,0.249,0.347,0.526,0.085
4992,280240,Gararu,SE,0.249,0.41,0.52,0.072
4992,211153,Sao Pedro da Agua Branca,MA,0.249,0.481,0.487,0.066
4992,270650,Passo de Camaragibe,AL,0.249,0.407,0.518,0.073
5009,150610,Primavera,PA,0.248,0.37,0.592,0.07
5009,130115,Careiro da Varzea,AM,0.248,0.492,0.622,0.05
5009,171888,Santa Maria do Tocantins,TO,0.248,0.377,0.524,0.077
5009,291910,Lamarao,BA,0.248,0.359,0.587,0.072
5009,270410,Lagoa da Canoa,AL,0.248,0.406,0.516,0.073
5009,270920,Traipu,AL,0.248,0.315,0.509,0.095
5009,210690,Moncao,MA,0.248,0.401,0.501,0.076
5009,291830,Jitauna,BA,0.248,0.414,0.605,0.061
5009,251278,Riacho de Santo Antonio,PB,0.248,0.437,0.481,0.073
5018,220620,Miguel Alves,PI,0.247,0.398,0.564,0.067
5018,251065,Parari,PB,0.247,0.353,0.519,0.082
5018,171865,Rio da Conceicao,TO,0.247,0.384,0.512,0.077
5018,110160,Theobroma,RO,0.247,0.454,0.636,0.052
5018,251420,Sao Jose da Lagoa Tapada,PB,0.247,0.352,0.551,0.078
5018,290225,Arataca,BA,0.247,0.411,0.504,0.073
5018,260920,Maraial,PE,0.247,0.437,0.581,0.059
5018,291960,Macajuba,BA,0.247,0.397,0.557,0.068
5018,410395,Campina do Simao,PR,0.247,0.476,0.621,0.051
5018,250170,Barra de Sao Miguel,PB,0.247,0.458,0.481,0.068
5018,231050,Pedra Branca,CE,0.247,0.388,0.532,0.073
5018,250135,Assuncao,PB,0.247,0.379,0.528,0.075
5018,250130,Aroeiras,PB,0.247,0.406,0.5,0.074
5018,110180,Vale do Paraiso,RO,0.247,0.442,0.647,0.053
5018,120001,Acrelandia,AC,0.247,0.535,0.652,0.043
5018,210870,Pio XII,MA,0.247,0.403,0.499,0.075
5018,312245,Divisopolis,MG,0.247,0.43,0.625,0.056
5018,220525,Jardim do Mulato,PI,0.247,0.325,0.594,0.078
5036,260825,Jucati,PE,0.246,0.399,0.479,0.078
5036,291085,Filadelfia,BA,0.246,0.393,0.483,0.078
5036,210240,Cajapio,MA,0.246,0.356,0.504,0.083
5036,230393,Choro,CE,0.246,0.371,0.522,0.077
5036,230740,Jucas,CE,0.246,0.379,0.561,0.07
5036,313065,Indaiabira,MG,0.246,0.449,0.612,0.054
5036,292935,Sao Jose da Vitoria,BA,0.246,0.371,0.618,0.065
5036,130020,Atalaia do Norte,AM,0.246,0.399,0.64,0.058
5036,240460,Ielmo Marinho,RN,0.246,0.414,0.535,0.067
5036,250670,Imaculada,PB,0.246,0.364,0.448,0.091
5036,290755,Caturama,BA,0.246,0.379,0.613,0.064
5036,251398,Sao Francisco,PB,0.246,0.327,0.556,0.082
5036,251335,Santa Ines,PB,0.246,0.363,0.57,0.072
5036,270880,Sao Sebastiao,AL,0.246,0.4,0.488,0.076
5050,230320,Caririacu,CE,0.245,0.365,0.503,0.08
5050,150600,Prainha,PA,0.245,0.436,0.604,0.056
5050,251300,Salgadinho,PB,0.245,0.301,0.507,0.096
5050,251465,Sao Jose do Brejo do Cruz,PB,0.245,0.415,0.6,0.059
5050,120042,Rodrigues Alves,AC,0.245,0.386,0.622,0.061
5050,521270,Mambai,GO,0.245,0.437,0.635,0.053
5050,250940,Mogeiro,PB,0.245,0.367,0.491,0.082
5050,211285,Vila Nova dos Martirios,MA,0.245,0.358,0.549,0.075
5058,130255,Manaquiri,AM,0.244,0.51,0.62,0.046
5058,280750,Tomar do Geru,SE,0.244,0.416,0.537,0.065
5058,292030,Malhada de Pedras,BA,0.244,0.437,0.556,0.06
5058,291810,Jeremoabo,BA,0.244,0.457,0.495,0.064
5058,313700,Ladainha,MG,0.244,0.391,0.598,0.062
5058,293080,Souto Soares,BA,0.244,0.368,0.544,0.073
5058,291420,Irajuba,BA,0.244,0.378,0.571,0.067
